"task_session_id","student_id","task_id","solved","given_up","start","end"
4de9d89c-52ab-4cda-8a0e-049e2f51961d,1d8223b0-604a-4aa6-af7a-370158e68018,"turning-left",False,False,"2017-06-09 00:26:15.681956","2017-06-09 00:26:15.681956"
0b07561c-24f8-4ace-9a99-0d3ec7ca81c6,1d8223b0-604a-4aa6-af7a-370158e68018,"turning-right-and-left",False,False,"2017-06-09 00:26:23.119482","2017-06-09 00:26:23.119482"
45820326-c788-4d9c-a94f-52ab65a3d72c,622f64d1-bbf9-4907-b75e-8a7a148f7e35,"tunnel",True,False,"2017-06-08 06:24:55.396985","2017-06-08 06:27:02.724510"
2d6eb530-89e0-4694-a580-b117e923f72b,f3b133ab-87ac-433c-a6bd-b3aebdf272bd,"six-diamonds",False,False,"2017-06-08 07:04:31.870198","2017-06-08 07:04:31.870198"
6a54663a-171c-4ac4-a758-2fc336c0c145,f0cf99bc-2b14-437b-acb8-1e42e340436d,"double-track",False,False,"2017-06-08 04:12:59.178911","2017-06-08 04:16:19.424012"
ee6dd116-93fa-49a5-8a18-707233723ee1,a0849c74-c578-4215-bdc4-5871d3044b2f,"turning-right",False,False,"2017-06-08 04:17:29.589353","2017-06-08 04:17:32.996956"
8f54f1aa-46d6-473b-a340-9a87daa40427,87b83886-316f-4fea-ad8a-6050ad8aab15,"wormhole-demo",True,False,"2017-06-08 04:13:28.397937","2017-06-08 04:15:03.479652"
bdc9e186-767d-48a6-8b23-66e1598d808f,d5dac835-5693-401f-b9d0-0df6ee2015b1,"direct-flight-ahead",True,False,"2017-06-08 04:16:15.745493","2017-06-08 04:20:29.871901"
230de06b-aedc-4df6-9ed5-065143344396,f3b133ab-87ac-433c-a6bd-b3aebdf272bd,"two-bit-instructions",False,False,"2017-06-08 07:29:11.788186","2017-06-08 07:29:11.788186"
72055adc-35fb-47fb-b6af-01aa7ae2253f,f3b133ab-87ac-433c-a6bd-b3aebdf272bd,"one-step-forward",True,False,"2017-06-08 08:29:58.998110","2017-06-08 08:30:04.105552"
24bccc95-584c-44b6-b481-aeb7b12df5cb,f3b133ab-87ac-433c-a6bd-b3aebdf272bd,"turning-right-and-left",True,False,"2017-06-08 08:22:08.162187","2017-06-08 08:22:24.724361"
0139bead-5cae-4674-ad48-ade55e369594,f3b133ab-87ac-433c-a6bd-b3aebdf272bd,"clean-your-path",True,False,"2017-06-08 08:22:27.779641","2017-06-08 08:26:34.898066"
8765e93a-32e0-40c3-8b72-d7649cb3419e,1d8223b0-604a-4aa6-af7a-370158e68018,"three-steps-forward",False,False,"2017-06-09 00:26:26.359111","2017-06-09 00:26:26.359111"
e963d517-bcf1-4074-a4c3-b2211264ff97,f3b133ab-87ac-433c-a6bd-b3aebdf272bd,"yellow-is-not-red",True,False,"2017-06-08 08:27:08.316407","2017-06-08 08:29:20.962086"
aac094c9-f5cd-4e80-bd8b-c9704cf13635,1d8223b0-604a-4aa6-af7a-370158e68018,"turning-right",False,False,"2017-06-09 00:26:30.443080","2017-06-09 00:26:30.443080"
afb6d8b9-0ab1-467f-af34-7a3e7c4ccd19,1d8223b0-604a-4aa6-af7a-370158e68018,"2diamonds-2meteorids",False,False,"2017-06-09 00:28:55.086182","2017-06-09 00:28:55.086182"
27049ae8-959a-49fe-b687-03249ee7649a,1d8223b0-604a-4aa6-af7a-370158e68018,"dont-forget-shot",True,False,"2017-06-09 00:28:15.117374","2017-06-09 00:28:51.987975"
89f92ed5-d336-478f-978e-807841823f16,1d8223b0-604a-4aa6-af7a-370158e68018,"turning-left-and-right",True,False,"2017-06-09 00:27:58.207938","2017-06-09 00:28:12.246110"
0f2cc1ed-a366-40e1-be52-8c4ed2724bc4,1d8223b0-604a-4aa6-af7a-370158e68018,"stairs",False,False,"2017-06-09 00:39:22.684807","2017-06-09 00:39:22.684807"
81c05c63-27b5-480b-9e4c-1a0aa6c429b8,1d8223b0-604a-4aa6-af7a-370158e68018,"wormhole-demo",False,False,"2017-06-09 00:39:41.552824","2017-06-09 00:39:41.552824"
7a4615fa-0422-4751-a636-a73a1041b862,fe196bbe-4faa-4f5f-a839-b5e7982b68e4,"one-step-forward",True,False,"2017-06-09 00:56:57.359353","2017-06-09 00:57:04.470696"
00e7a754-eb0b-492d-8cd9-eb345913d1a2,40c8b3cd-e25c-4222-b7db-97fd632ea056,"one-step-forward",True,False,"2017-06-09 00:56:57.714458","2017-06-09 00:57:14.457546"
f3e428df-064b-4724-ad25-80eaed5c43bc,f0cf99bc-2b14-437b-acb8-1e42e340436d,"one-step-forward",True,False,"2017-06-09 00:57:13.982782","2017-06-09 00:57:20.377731"
920b84ea-6395-4d35-9904-d8de43f93528,fe196bbe-4faa-4f5f-a839-b5e7982b68e4,"turning-right",True,False,"2017-06-09 00:57:19.641862","2017-06-09 00:58:05.846693"
27ccbbc2-2b4a-4e84-9a9c-e06c601fa3d0,40c8b3cd-e25c-4222-b7db-97fd632ea056,"turning-right",True,False,"2017-06-09 00:57:40.904204","2017-06-09 00:58:09.161580"
99bac9b4-d05f-4ee7-b96b-fe213c47cb56,bd8c943e-c64f-44c8-a17d-835b987dd702,"one-step-forward",True,False,"2017-06-09 00:57:54.547546","2017-06-09 00:58:04.841756"
0141b31e-93b9-4654-b4ac-7f83c4cc1766,84a10af8-ec50-4e3f-9f8b-8a1b9061e35f,"one-step-forward",True,False,"2017-06-09 00:57:59.039497","2017-06-09 00:58:12.266029"
da31dde4-1a39-4dfb-9835-6b2810e1926c,7ebee0c7-a201-4ebb-9354-2c5fd3920aca,"three-steps-forward",True,False,"2017-06-09 01:02:55.037826","2017-06-09 01:03:04.584616"
49395b78-758e-4218-92a8-fc2b5400e86d,e7f63e23-fc56-4eaf-9d3c-8f60dcada2d9,"one-step-forward",True,False,"2017-06-09 00:57:57.767353","2017-06-09 00:58:13.178222"
49fb16db-accc-4356-838c-551b8b3f1bdc,c927c549-87f7-4ad9-b81c-bfdbacd5f100,"one-step-forward",True,False,"2017-06-09 01:00:40.102982","2017-06-09 01:00:46.619448"
00797b31-58c2-46a6-9be9-b538c3190a5d,2ea44f0a-bbc2-4ca5-8378-c949c1e01b4d,"one-step-forward",True,False,"2017-06-09 00:59:03.101549","2017-06-09 00:59:15.206849"
80621aa5-40de-47ce-b34a-bc95cb1be4cb,09a28d4c-7454-442f-96ce-fa70f35b9c66,"turning-left-and-right",True,False,"2017-06-09 01:10:23.816202","2017-06-09 01:14:19.870905"
55569952-b23a-4074-99e2-a86be36353d5,c927c549-87f7-4ad9-b81c-bfdbacd5f100,"three-steps-forward",False,False,"2017-06-09 01:00:23.391225","2017-06-09 01:00:23.391225"
5538a0db-7403-4ab9-9c00-27d0559781fd,600faf2f-c9f9-4b00-9b73-db7df3cb47a2,"one-step-forward",True,False,"2017-06-09 01:00:33.647618","2017-06-09 01:01:12.457267"
12aa9fd3-03d3-4fe9-814a-b762a3e1614f,138ab597-5956-4a82-90b3-b05e181ce693,"clean-your-path",False,False,"2017-06-09 00:58:31.121609","2017-06-09 00:58:31.121609"
8f71efd0-d48f-446e-b342-bdd749f0719b,09a28d4c-7454-442f-96ce-fa70f35b9c66,"beware-of-asteroid",True,False,"2017-06-09 01:02:23.510811","2017-06-09 01:02:51.197438"
e26e27fa-0700-4ae9-91d7-97bed59a916a,7ebee0c7-a201-4ebb-9354-2c5fd3920aca,"one-step-forward",True,False,"2017-06-09 01:02:00.949835","2017-06-09 01:02:06.891611"
a8a31009-a568-4b4a-bcbc-5ae0861ef122,7ebee0c7-a201-4ebb-9354-2c5fd3920aca,"steal-the-nose",False,False,"2017-06-09 01:02:25.421854","2017-06-09 01:02:25.421854"
a11c9f8f-ea52-4417-9362-a8eb07ef7057,c5d96697-470b-4330-94d0-8d79167f6a5d,"double-track",False,False,"2017-06-09 01:05:41.875244","2017-06-09 01:09:56.339364"
d173c35e-9cde-42c7-92df-ddd057b313e0,2ea44f0a-bbc2-4ca5-8378-c949c1e01b4d,"turning-right",True,False,"2017-06-09 00:59:21.148242","2017-06-09 01:00:52.927915"
5c021806-f5cc-440a-9f18-e712675988b8,09a28d4c-7454-442f-96ce-fa70f35b9c66,"shot",True,False,"2017-06-09 01:04:03.465199","2017-06-09 01:04:31.171899"
dcf19855-4e32-4bf3-bcf3-4222bfc78366,bd8c943e-c64f-44c8-a17d-835b987dd702,"ladder",False,False,"2017-06-09 00:58:14.974167","2017-06-09 00:58:44.867190"
15789ca4-165b-4c80-ab75-d158cf668278,09a28d4c-7454-442f-96ce-fa70f35b9c66,"shooting",True,False,"2017-06-09 01:10:52.642949","2017-06-09 01:11:25.051229"
66401e2b-5e83-4eb2-8129-26e9f6565fdc,7ebee0c7-a201-4ebb-9354-2c5fd3920aca,"ladder",True,False,"2017-06-09 01:03:07.701641","2017-06-09 01:05:14.031129"
ad4ff32d-6654-46eb-8718-d826ef9a9b75,138ab597-5956-4a82-90b3-b05e181ce693,"one-step-forward",True,False,"2017-06-09 00:58:43.741563","2017-06-09 00:58:50.624379"
db284a4d-bc36-4da1-91db-b27b9becee45,2ea44f0a-bbc2-4ca5-8378-c949c1e01b4d,"shooting",True,False,"2017-06-09 01:00:59.225629","2017-06-09 01:01:45.235459"
93ed84f9-f3d2-4099-8611-8661f6b4fd6c,40c8b3cd-e25c-4222-b7db-97fd632ea056,"turning-left-and-right",True,False,"2017-06-09 00:58:14.562499","2017-06-09 00:59:31.816908"
bf8fb780-0dc4-457f-badd-25099f26fb07,09a28d4c-7454-442f-96ce-fa70f35b9c66,"turning-right",False,False,"2017-06-09 01:10:49.292308","2017-06-09 01:10:49.292308"
3e592b6a-498b-4e8b-8af8-8256f2c6859c,671ad4fe-17ab-46bf-8a1c-2491b4a26978,"shot",True,False,"2017-06-09 01:12:11.643940","2017-06-09 01:12:36.720289"
1899f637-2c61-4d5b-8f2f-605f03e43742,09a28d4c-7454-442f-96ce-fa70f35b9c66,"turning-left",True,False,"2017-06-09 01:02:53.656239","2017-06-09 01:04:01.336861"
59c83372-4968-4fd3-804d-711b2415ea46,138ab597-5956-4a82-90b3-b05e181ce693,"n",True,False,"2017-06-09 00:59:09.617098","2017-06-09 01:09:19.431161"
cc7900bc-8866-460a-a775-38d2482f9e68,fe196bbe-4faa-4f5f-a839-b5e7982b68e4,"tunnel",False,False,"2017-06-09 00:58:09.917714","2017-06-09 00:59:47.050368"
fe57ddb6-63bf-4327-8454-fdbf137f37a0,671ad4fe-17ab-46bf-8a1c-2491b4a26978,"turning-right-and-left",True,False,"2017-06-09 01:02:04.300131","2017-06-09 01:05:49.794339"
6f93761e-03b5-43e1-9f47-db14099f0dfb,e7f63e23-fc56-4eaf-9d3c-8f60dcada2d9,"turning-left",False,False,"2017-06-09 01:12:07.882846","2017-06-09 01:12:07.882846"
30895ae8-ca8b-47ac-ad88-8312ca9bda90,09a28d4c-7454-442f-96ce-fa70f35b9c66,"dont-forget-shot",True,False,"2017-06-09 01:04:33.857023","2017-06-09 01:08:02.326753"
8c0ca751-0758-4e9e-826b-b333b13bc060,138ab597-5956-4a82-90b3-b05e181ce693,"turning-left",True,False,"2017-06-09 00:58:55.004094","2017-06-09 00:59:06.038874"
4b848b28-bd06-4376-8d50-5e686ad9101f,f4db2d14-da6f-4ea8-aa08-b0f5cc3a262f,"one-step-forward",True,False,"2017-06-09 00:58:41.107070","2017-06-09 00:59:06.999236"
411047cc-eee1-49e8-be72-2055372c1e0b,de923660-7b73-4fa9-bea7-d1e016fc0df6,"beware-of-asteroid",True,False,"2017-06-09 01:07:09.896030","2017-06-09 01:10:17.852590"
da4abd3c-645d-41bc-b4b7-37deaaf63af7,87b83886-316f-4fea-ad8a-6050ad8aab15,"one-step-forward",True,False,"2017-06-09 01:01:49.073196","2017-06-09 01:01:56.234584"
f1ea6ab9-da4e-44ca-9ca0-289759c7bf31,fe196bbe-4faa-4f5f-a839-b5e7982b68e4,"beware-of-asteroid",True,False,"2017-06-09 01:00:40.438382","2017-06-09 01:04:17.434574"
a0a99ba8-e58e-4535-9bb0-a0a1c2892a02,2ea44f0a-bbc2-4ca5-8378-c949c1e01b4d,"beware-of-asteroid",True,False,"2017-06-09 01:01:48.285297","2017-06-09 01:02:59.340294"
230833b9-392a-4481-b96e-e7a2e27d8c9c,c927c549-87f7-4ad9-b81c-bfdbacd5f100,"turning-right",True,False,"2017-06-09 01:00:51.835114","2017-06-09 01:01:27.205593"
62d9c784-05bd-43b1-a528-06f77056a518,84a10af8-ec50-4e3f-9f8b-8a1b9061e35f,"n",False,False,"2017-06-09 00:58:46.199890","2017-06-09 01:12:48.354750"
ed3d6a5a-5a61-4229-a597-cff248724322,2ea44f0a-bbc2-4ca5-8378-c949c1e01b4d,"wormhole-demo",True,False,"2017-06-09 01:03:02.834155","2017-06-09 01:03:37.878295"
fc99d95f-5f45-4b54-ac08-453c32fade43,7ebee0c7-a201-4ebb-9354-2c5fd3920aca,"zig-zag",False,False,"2017-06-09 01:05:19.964378","2017-06-09 01:59:19.044005"
20aef2fc-c2cf-4d42-87ed-0dc699f7ba5f,a75529f0-f50d-44b7-ae70-b13eee52a0d0,"three-steps-forward",True,False,"2017-06-09 01:05:21.155846","2017-06-09 01:06:11.909795"
33682d42-78bf-48c7-8a46-5223743f00ca,09a28d4c-7454-442f-96ce-fa70f35b9c66,"diamond-on-right",True,False,"2017-06-09 01:01:00.071007","2017-06-09 01:02:18.152273"
8afd2f8e-3a70-4b3e-9987-b731d2df16d6,09a28d4c-7454-442f-96ce-fa70f35b9c66,"one-step-forward",True,False,"2017-06-09 01:00:36.695973","2017-06-09 01:00:43.045812"
359544ff-6f6f-493e-bac3-33af3021c9ec,e7f63e23-fc56-4eaf-9d3c-8f60dcada2d9,"clean-your-path",False,False,"2017-06-09 00:58:27.320711","2017-06-09 01:08:12.165263"
1e4d0d0e-7825-4a39-9022-7b978ddb4b71,a75529f0-f50d-44b7-ae70-b13eee52a0d0,"one-step-forward",True,False,"2017-06-09 01:03:32.988672","2017-06-09 01:04:42.061961"
f32449f2-2c58-4286-afd2-1e030fba640d,c927c549-87f7-4ad9-b81c-bfdbacd5f100,"tunnel",False,False,"2017-06-09 01:01:31.721688","2017-06-09 01:07:40.514452"
0a16a6b8-b459-4229-af22-c7d8a3682322,e7f63e23-fc56-4eaf-9d3c-8f60dcada2d9,"steal-the-nose",False,False,"2017-06-09 01:09:28.162379","2017-06-09 02:04:48.163871"
9e92953b-e253-4f8d-8c48-fce67fc22f1a,de923660-7b73-4fa9-bea7-d1e016fc0df6,"three-steps-forward",True,False,"2017-06-09 01:02:33.222610","2017-06-09 01:02:47.768482"
cb2550c6-4249-4b7b-99a4-d638f007f971,c927c549-87f7-4ad9-b81c-bfdbacd5f100,"two-bit-instructions",False,False,"2017-06-09 01:07:59.599539","2017-06-09 01:08:57.657500"
f7571579-6786-4461-bdab-4285eb6ae365,de923660-7b73-4fa9-bea7-d1e016fc0df6,"one-step-forward",True,False,"2017-06-09 01:02:00.630678","2017-06-09 01:02:21.055845"
ffa3b3e1-774f-436e-a25a-4778195d346d,671ad4fe-17ab-46bf-8a1c-2491b4a26978,"turning-left",True,False,"2017-06-09 01:06:06.014720","2017-06-09 01:06:43.946444"
57c1cbdb-7f95-4346-ae02-719623d02b48,de923660-7b73-4fa9-bea7-d1e016fc0df6,"shooting",True,False,"2017-06-09 01:03:02.333636","2017-06-09 01:07:04.754246"
9c8d57f0-76ca-4f8d-a6df-c0b0ef975bfb,09a28d4c-7454-442f-96ce-fa70f35b9c66,"find-the-path",False,False,"2017-06-09 01:08:05.998935","2017-06-09 01:09:23.039814"
1984daca-df72-4c21-92c6-c14fdbe8e15f,09a28d4c-7454-442f-96ce-fa70f35b9c66,"three-steps-forward",True,False,"2017-06-09 01:10:45.876954","2017-06-09 01:14:38.701264"
c229b532-3797-474c-95a8-32fc60b7c935,f00ec752-d2bf-449f-9b18-5b5128260165,"turning-right-and-left",True,False,"2017-06-09 01:02:10.612591","2017-06-09 01:11:26.442588"
9767cb7b-86b8-428d-b99d-0d2ec042bb3a,671ad4fe-17ab-46bf-8a1c-2491b4a26978,"shooting",True,False,"2017-06-09 01:06:55.137670","2017-06-09 01:08:13.410447"
997263cd-d821-476f-aeef-f3efe419cb87,c5d96697-470b-4330-94d0-8d79167f6a5d,"ladder",True,False,"2017-06-09 01:02:07.591688","2017-06-09 01:05:32.427389"
612e5aec-ac80-4ed2-b602-08b89c82a0ab,600faf2f-c9f9-4b00-9b73-db7df3cb47a2,"clean-your-path",False,False,"2017-06-09 01:01:24.381062","2017-06-09 01:13:15.740360"
c8a2814b-6b60-427c-aad6-2190a4145597,c927c549-87f7-4ad9-b81c-bfdbacd5f100,"mirror",False,False,"2017-06-09 01:12:53.904567","2017-06-09 01:12:53.904567"
520d8016-7412-4345-8750-45babba4195d,87b83886-316f-4fea-ad8a-6050ad8aab15,"beware-of-asteroid",True,False,"2017-06-09 01:02:06.175343","2017-06-09 01:06:54.507114"
30d935ee-351e-4ee1-975b-13ca58490206,a75529f0-f50d-44b7-ae70-b13eee52a0d0,"shot",False,False,"2017-06-09 01:06:23.662287","2017-06-09 01:13:09.705164"
74ff4950-9add-4d46-88b5-2f108519155d,09a28d4c-7454-442f-96ce-fa70f35b9c66,"turning-right-and-left",False,False,"2017-06-09 01:10:43.152246","2017-06-09 01:10:43.152246"
1a085690-96c9-4d7d-ac15-025340974783,40c8b3cd-e25c-4222-b7db-97fd632ea056,"2diamonds-2meteorids",True,False,"2017-06-09 00:59:34.843667","2017-06-09 01:12:47.093726"
41f627f7-ab76-43dd-a4fb-27a2f60c9efe,40c8b3cd-e25c-4222-b7db-97fd632ea056,"shooting",False,False,"2017-06-09 01:13:18.009296","2017-06-09 01:13:18.009296"
c372e78e-11d6-4109-b1aa-01b0f077089c,e7f63e23-fc56-4eaf-9d3c-8f60dcada2d9,"three-steps-forward",True,False,"2017-06-09 01:12:14.420677","2017-06-09 01:12:26.540350"
d0555ccb-de36-435f-bca8-dbe1f898b250,e7f63e23-fc56-4eaf-9d3c-8f60dcada2d9,"turning-right-and-left",False,False,"2017-06-09 01:12:43.274622","2017-06-09 01:12:43.274622"
ef9c3847-0459-4e5b-9739-86e674cf65d4,e7f63e23-fc56-4eaf-9d3c-8f60dcada2d9,"turning-left-and-right",False,False,"2017-06-09 01:12:37.775726","2017-06-09 01:12:37.775726"
712a685b-9a0c-4f90-9c61-d708247782f1,bd8c943e-c64f-44c8-a17d-835b987dd702,"clean-your-path",True,False,"2017-06-09 00:59:07.967026","2017-06-09 02:04:46.287788"
74f37f77-b1dd-4734-8208-9b38791a6e3a,de923660-7b73-4fa9-bea7-d1e016fc0df6,"tunnel",False,False,"2017-06-09 01:10:29.034192","2017-06-09 01:14:52.168261"
7560f4e7-fea6-42f1-9ad0-3872fc186785,f00ec752-d2bf-449f-9b18-5b5128260165,"beware-of-asteroid",False,False,"2017-06-09 01:11:56.341051","2017-06-09 01:14:21.865607"
e17b2516-84be-4ac5-a8ac-594e81c6b194,e7f63e23-fc56-4eaf-9d3c-8f60dcada2d9,"dont-forget-shot",True,False,"2017-06-09 01:12:49.893451","2017-06-09 01:17:04.380387"
0b44758d-2601-46a8-99c5-2273c30a8278,7ebee0c7-a201-4ebb-9354-2c5fd3920aca,"tunnel",False,False,"2017-06-09 01:08:41.174032","2017-06-09 01:16:31.204973"
4b7938df-3418-410a-8f3b-2155d90445d9,09a28d4c-7454-442f-96ce-fa70f35b9c66,"wormhole-demo",True,False,"2017-06-09 01:14:58.775456","2017-06-09 01:15:21.523433"
f81fd100-0ee9-4e0e-9cd0-120e3b96e2d5,e7f63e23-fc56-4eaf-9d3c-8f60dcada2d9,"stairs",True,False,"2017-06-09 01:17:07.207093","2017-06-09 01:21:59.664988"
8812305d-256d-4e59-95a6-ababbc2edab0,e7f63e23-fc56-4eaf-9d3c-8f60dcada2d9,"yellow-hint",False,False,"2017-06-09 01:22:06.191856","2017-06-09 01:26:50.723755"
b590a40a-df27-40f6-beb4-f3c03e6749a6,e7f63e23-fc56-4eaf-9d3c-8f60dcada2d9,"wormhole-demo",True,False,"2017-06-09 01:26:54.543842","2017-06-09 01:27:21.692368"
315107dc-0726-4367-9315-79ad49c10c0c,e7f63e23-fc56-4eaf-9d3c-8f60dcada2d9,"yellow-is-not-red",False,False,"2017-06-09 01:27:24.200993","2017-06-09 01:27:24.200993"
081eab10-05d4-467b-97da-8483dee2dfaa,f2c88fa8-d74a-4b8c-9b56-e994fcefb02a,"one-step-forward",True,False,"2017-06-09 01:53:29.925753","2017-06-09 01:53:36.977092"
3ee3b0ba-6ad0-4592-9ee7-032a1dd956d6,23bf0f02-36c6-4f0d-9e7f-41285b107214,"one-step-forward",True,False,"2017-06-09 01:53:28.586731","2017-06-09 01:53:47.841422"
ab342b50-b931-49c1-945e-37dfcf7de8fa,600faf2f-c9f9-4b00-9b73-db7df3cb47a2,"dont-forget-shot",False,False,"2017-06-09 01:54:05.536659","2017-06-09 01:57:34.080294"
955fd0ae-3672-4a88-b2e7-c220ef8eb466,f00ec752-d2bf-449f-9b18-5b5128260165,"one-step-forward",True,False,"2017-06-09 01:53:28.057973","2017-06-09 01:53:35.217501"
9742f201-5450-457c-84f3-68a555ef402c,e76e808c-c33e-4fc2-9c4e-dc42ec3a3194,"one-step-forward",True,False,"2017-06-13 23:21:49.539923","2017-06-13 23:22:10.631729"
bf6c7fbe-0ce7-45a6-99e2-14f1bd05b207,23bf0f02-36c6-4f0d-9e7f-41285b107214,"2diamonds-2meteorids",True,False,"2017-06-09 01:55:06.312603","2017-06-09 02:00:22.255155"
642dc670-0072-47be-90fe-4a2e2364159d,23bf0f02-36c6-4f0d-9e7f-41285b107214,"turning-right",True,False,"2017-06-09 02:00:28.021311","2017-06-09 02:01:51.709868"
294cef3c-4260-4d97-92cb-f33f013cee5d,085f04e3-893a-4cd6-9f99-41120404ba76,"one-step-forward",True,False,"2017-06-13 01:28:45.717179","2017-06-13 01:29:06.001136"
5f05ea37-755f-4fa8-96f3-f159c78f6b38,439abfca-3912-4f36-aa40-f7359fb7972e,"one-step-forward",True,False,"2017-06-09 01:53:30.424379","2017-06-09 01:54:00.775489"
81371706-a9a6-40b3-88a3-62c4aff6da9b,1d8223b0-604a-4aa6-af7a-370158e68018,"steal-the-nose",False,False,"2017-06-09 06:02:39.662483","2017-06-09 06:03:51.240116"
c60dd515-60ba-443f-8bc3-31f457f523df,7ebee0c7-a201-4ebb-9354-2c5fd3920aca,"yellow-hint",False,False,"2017-06-09 02:00:47.091756","2017-06-09 02:01:56.084955"
e3798e9e-1ae6-477a-a639-85ce848db4f1,59b61227-a9f3-4289-88a1-ee877b477076,"turning-left",False,False,"2017-06-10 11:53:58.326130","2017-06-10 11:53:58.326130"
2d9a266c-cf46-4890-9e71-7089b6f3bca8,23bf0f02-36c6-4f0d-9e7f-41285b107214,"three-steps-forward",True,False,"2017-06-09 01:53:54.197199","2017-06-09 01:54:06.160519"
251269ce-a639-4403-bcab-159035cbacf2,2c3328ef-211d-4c02-8c80-a3c5daef3e90,"three-steps-forward",True,False,"2017-06-12 09:53:33.899150","2017-06-12 09:53:48.724071"
70ea7043-8ef9-4539-86ac-af42061370fe,23bf0f02-36c6-4f0d-9e7f-41285b107214,"shot",True,False,"2017-06-09 01:54:11.328610","2017-06-09 01:55:02.721450"
2a9e95a7-707a-4ca0-bffb-d76c5fb2c2d8,f00ec752-d2bf-449f-9b18-5b5128260165,"shooting",True,False,"2017-06-09 01:53:46.552449","2017-06-09 02:04:27.042860"
10ae6578-7e50-4d8d-a993-f530e638b440,fd6e1226-55bc-47c6-a3db-f7ad517a1c5b,"one-step-forward",True,False,"2017-06-12 03:45:14.704936","2017-06-12 03:45:40.217892"
4569046c-0fe0-4517-9f9f-d08c6f5cbd28,23bf0f02-36c6-4f0d-9e7f-41285b107214,"wormhole-demo",True,False,"2017-06-09 02:03:18.699067","2017-06-09 02:03:36.769337"
5afe2c79-a8fb-4b7b-adc5-b26b4862cc6f,f2c88fa8-d74a-4b8c-9b56-e994fcefb02a,"diamond-on-right",True,False,"2017-06-09 01:53:55.036938","2017-06-09 01:56:19.482508"
4b9268a4-cee9-480d-b745-8c1182f326f7,f00ec752-d2bf-449f-9b18-5b5128260165,"turning-left",True,False,"2017-06-09 01:59:11.677049","2017-06-09 01:59:36.452560"
bb011d76-1c48-4ebf-abe6-eb86f96b45f7,18ee2043-9fd0-4298-9015-e4359782146c,"turning-right-and-left",True,False,"2017-06-13 03:30:25.937312","2017-06-13 03:30:57.300387"
9a7c08a8-d39f-4dcc-bd82-f1a21524e20a,2c3328ef-211d-4c02-8c80-a3c5daef3e90,"turning-left",True,False,"2017-06-12 10:00:42.419049","2017-06-12 10:01:23.292025"
9fcd6933-c669-47b7-ba98-fb4eb7b07929,2c3328ef-211d-4c02-8c80-a3c5daef3e90,"diamond-on-right",False,False,"2017-06-12 10:01:25.953649","2017-06-12 10:01:25.953649"
b5868655-c86c-4da9-b6a0-c2b65a39daa8,19562194-f5e9-44f1-8c5b-3fa468bfff08,"turning-left",False,False,"2017-06-12 22:03:16.447532","2017-06-12 22:03:16.447532"
72c63d60-b427-4b5f-b965-e1696c87256b,fd6e1226-55bc-47c6-a3db-f7ad517a1c5b,"dont-forget-shot",True,False,"2017-06-12 03:51:25.918812","2017-06-12 03:52:35.008468"
3377e72b-5584-4551-8de0-8a188dc80812,034317f2-c628-4871-9d45-ff9afdb001be,"diamond-on-right",False,False,"2017-06-09 02:03:50.844245","2017-06-09 02:06:11.069762"
1fc35017-04b6-4ff9-b8cf-707ef4db7911,034317f2-c628-4871-9d45-ff9afdb001be,"one-step-forward",True,False,"2017-06-09 01:53:33.057698","2017-06-09 02:03:43.071037"
4432f793-5917-4cb2-ae7b-d02f35e15881,ab571594-a8f7-4854-a07d-be49fecbfecb,"three-steps-forward",False,False,"2017-06-13 00:44:06.608330","2017-06-13 00:44:06.608330"
5f0b7d06-57ab-4fe9-8dc6-067ab78b84d0,ab571594-a8f7-4854-a07d-be49fecbfecb,"steal-the-nose",False,False,"2017-06-13 00:53:32.232543","2017-06-13 00:53:32.232543"
873ca759-661d-4161-bb82-cfe551579f00,2ea44f0a-bbc2-4ca5-8378-c949c1e01b4d,"ladder",True,False,"2017-06-09 02:08:30.275584","2017-06-09 02:08:51.357587"
30fbcfef-bfc4-48a1-8304-9ec3a52834a0,fd6e1226-55bc-47c6-a3db-f7ad517a1c5b,"three-steps-forward",True,False,"2017-06-12 03:52:38.787897","2017-06-12 03:52:54.437440"
47ecedc8-5c50-4e03-aa96-e08fa1c9975d,23bf0f02-36c6-4f0d-9e7f-41285b107214,"shooting",True,False,"2017-06-09 02:02:19.429111","2017-06-09 02:02:51.389532"
8a6a6413-b0ff-4709-be67-9cd8eb96ec97,cfefdc34-6f2d-4c02-90e2-7353c62c560d,"diamond-on-right",False,False,"2017-06-13 00:56:43.929134","2017-06-13 00:57:10.846353"
fc2ae28c-5dc4-4482-9454-9050eef74499,e7f63e23-fc56-4eaf-9d3c-8f60dcada2d9,"direction-change",False,False,"2017-06-09 01:54:42.760858","2017-06-09 01:58:11.013558"
b85daa59-f2f7-4b1e-bb83-e8d0f6fa12b4,de923660-7b73-4fa9-bea7-d1e016fc0df6,"dont-forget-shot",False,False,"2017-06-09 01:55:08.338935","2017-06-09 02:06:22.602903"
4302a5bf-a9be-494a-8860-bf6fe68dc180,085f04e3-893a-4cd6-9f99-41120404ba76,"stairs",True,False,"2017-06-13 01:33:19.899263","2017-06-13 01:34:29.185348"
f6ce0498-56a6-4a11-b7f7-d8ce38948099,f00ec752-d2bf-449f-9b18-5b5128260165,"dont-forget-shot",True,False,"2017-06-09 01:59:45.134261","2017-06-09 02:03:57.186519"
