 U27, 1352243110, 1352243160, 1352273248, 1352243346, 1352277239, 1352243329, 1352276997,, 1352276004, 1352276903, 1352276075,,,, 1353435755,,,,, 1352877985,, 1352273307, 1353436170,,,,,, 1352879114,,,,, 1354638685,,,,, 1352275890,,,, 1354638481,, 1354639048,, 1352273918,,,,, 1352273391,, 1353435958,, 1352878775, 1352881866,, 1353436571,, 1352243223, 1352243297, 1352276199, 1352273964,, 1352243187, 1352878330, 1352273418,, 1354638854, 1352878605,,,, 1352273212, 1352273471, 1352273848, 1352273508
 U35, 1338202166, 1338202193, 1338205984, 1338205790,, 1338205839,,,,, 1338284787,,,, 1338284626,,,,,,, 1338206104,,,,,,, 1338287585,,,,,,,,,,,,,,, 1338287092,,, 1338284509,,,,, 1338206214,, 1338285196,,, 1338288012,,,, 1338202306, 1338205877,,,, 1338202259,, 1338206148,,, 1338286092,,,, 1338206029,,, 1338284420
 U36, 1302516634, 1302516652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 U41, 1302853818, 1302853835, 1302853976, 1302853933, 1302882894, 1302853898, 1302883907, 1303411939, 1302882667, 1302884382, 1302882067, 1302886722, 1303233495, 1303234421, 1302881933, 1302884551, 1303246836, 1303233718,, 1302882464, 1302885242, 1302854259, 1302885662, 1303329032,,, 1302886382, 1303327875, 1303234773,, 1302885937,, 1302885490, 1302884679, 1302882301,,, 1303327376, 1302883490, 1302886107,,, 1302881499, 1303233614, 1302884170,, 1302854202,, 1303411314,, 1302885398, 1302854126,, 1302883154,, 1303231989, 1303232842, 1303413610, 1303247442, 1303236632,,,,,,,,,,,,,,,,,,
 U42, 1320343941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1320344016,,,,, 1320343987,,,,,,,,,,,,
 U44, 1303233839, 1303233866, 1303233909, 1303233998, 1303294737, 1303233979, 1303292767, 1303296739, 1303234925, 1303293932, 1303234745, 1303296941, 1303296560, 1303299159, 1303234324, 1303295402, 1303310379, 1303298180, 1303318993, 1303234598, 1303298975, 1303234063, 1303295900, 1303311971, 1303328456, 1303316046, 1303299262, 1303308152, 1303307594, 1303315917, 1303297943, 1303393667, 1303295027, 1303295819, 1303294167, 1303320970, 1303394710, 1303307954, 1303293072, 1303299620, 1303308868, 1303477325, 1303235227, 1303297181, 1303295501, 1303312777, 1303234032, 1303313540, 1303312262, 1303319545, 1303295606, 1303234195, 1303478693, 1303294589, 1303394304, 1303292713, 1303312472, 1303317610, 1303309010, 1303315154, 1313926692, 1313926708, 1313926785, 1313926733, 1313926928, 1313926660, 1313926877, 1320601274, 1320601681, 1320601454, 1320602201, 1320603991, 1320604256,, 1329336008, 1329336127, 1329336209, 1329335978
 U45, 1302087827, 1302087915, 1302088119, 1302088053, 1302088860, 1302088902, 1302097904, 1302116728, 1302097834, 1302098241, 1302089139, 1302103902, 1302114463, 1302114552, 1302088734, 1302098304, 1302117953, 1302114283, 1302103259, 1302089059, 1302097630, 1302088580, 1302102561, 1302114991, 1303323188, 1302101686, 1302101366, 1302189073, 1302188990, 1302188319, 1302187798, 1303314760, 1302185490, 1302267014, 1302267123, 1332455264, 1302268538, 1302269107, 1302267252, 1302268608, 1302269766, 1302279443, 1302702964, 1302703442, 1302703273, 1302707220, 1302702748, 1302707665, 1302792885,, 1302703328, 1302702912, 1332443848, 1302703058, 1332441092, 1303313888, 1303314284, 1303316633, 1303314046, 1303315609, 1316625621, 1316625652, 1316625764, 1316625704, 1316625831, 1316625581, 1316625988, 1332422739, 1332423588, 1332423059, 1332423260, 1332438290, 1332427204,, 1332422644, 1332422821, 1332422913, 1332422703
 U47, 1303930899, 1303931085, 1303931164, 1303931235, 1303932043, 1303931309, 1303931745, 1304426730, 1303933116, 1304106285, 1303933306, 1304430326, 1304429007, 1304613718, 1303932945, 1304107547, 1304429815, 1304430660, 1305371199, 1303935875, 1304613088, 1303931535, 1303933858, 1304428443, 1304619094, 1304428892, 1304106434, 1303935438, 1304613298, 1304614327, 1304427103, 1318960329, 1304425638, 1304427291, 1304106083, 1304619576, 1304614905, 1304427511, 1304105734, 1304430383, 1304428622, 1304802638, 1303935915, 1304613508, 1304426841, 1304614697, 1303933032, 1304802994, 1304429235, 1304805360, 1304430232, 1303931641, 1304620260, 1304106793,, 1303933621, 1303935308, 1304615549, 1304612971, 1304615897, 1317323657, 1318957011, 1318957097, 1318957045, 1318957280, 1313771043, 1318957226, 1322308511, 1322309014, 1322308744, 1322308661,, 1320758698,, 1353696017, 1353696174, 1353696229, 1353696103
 U48, 1302184336, 1302184415,,,, 1302184458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 U49, 1302040811, 1302040824, 1302040922, 1302040856, 1302042298, 1302040957, 1302043237,, 1302042196, 1302042728, 1302042350,,,, 1302041918, 1302043018,, 1302043165,,,,,,,,, 1308070115,,,,,,,, 1308069865,,,,,,,, 1308069791,, 1308070316,, 1308069657,,,, 1308070373, 1308069623,, 1308069982,, 1308070238,,, 1308070480,,,,,,,,,,,,,,,,,,,
 U50, 1303383283, 1303383301, 1303383350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 U51, 1305151038, 1305151060, 1311075659, 1306305411, 1328182939, 1305151102, 1305532104, 1328789358, 1305151409, 1305532478, 1305532575, 1328100229, 1328183280,, 1305151244, 1328020630,,,, 1305531990,, 1305151992, 1328608377,,,, 1328187551, 1328100485, 1328176177,,,,, 1328099363, 1305532225,,, 1328179197, 1327500191, 1328179061,,, 1311075631, 1328183223, 1328020102,, 1305151185,,,, 1328101035, 1305151929,, 1306305387,, 1328183087, 1328789874,, 1328020482,, 1326901230, 1326901261, 1327500255, 1327500034, 1328100172, 1326901098, 1327952152, 1326901297,, 1328099241, 1328020264,,,, 1329828795, 1329828759, 1329828852, 1329828674
 U55, 1303930087, 1304874885,,,,,,,,,,,,,,,,,,,, 1304874979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 U58, 1302020228, 1302020259, 1302020442, 1302020363,, 1302020401,,,,,,,,, 1302020526,,,,,,, 1321703697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1321703750,, 1321703841,,,,,,,,,,,,,,
 U59, 1305926624, 1305926641, 1305926983,,, 1305927357,,, 1305928008,, 1305928117,,,, 1305927507,,,,, 1305928154,, 1305926936,,,,,,,,,,, 1305928816,,,,,,,,,,,,,, 1305927437,,,,, 1305927317,, 1305928361,,,,,,,,,,,,,,,,,,,,,,,,
 U62, 1305706818, 1305706850, 1305706923, 1305706966, 1305711068, 1305707065, 1305710141, 1305715661, 1305708870, 1305710610, 1305708750, 1305717816, 1305720777, 1305802626, 1305708625, 1305712598, 1306084699, 1305800144, 1305917400, 1305709691, 1338966318, 1305707140, 1305712688, 1305889818,, 1306084571, 1305716562, 1305785965, 1305804288, 1306258718, 1305786679,, 1305714787, 1305720350, 1305711449,, 1306303678, 1305834055, 1305709842, 1305720678, 1305802086,, 1305710683, 1305801379, 1305785514, 1306333992, 1305707839,, 1306005964,, 1305719432, 1305707379,, 1305712473, 1338962709, 1305721057, 1305875916,, 1305785774, 1306335091, 1338808336, 1338808370, 1338812584, 1338812458, 1338812730, 1338808296, 1338813373, 1338808547, 1338898995, 1338812994, 1338813603, 1339054307, 1339158384,, 1338808519, 1338808810, 1338808852, 1338808703
 U63, 1303286096, 1303286132, 1303286188, 1303381234,, 1303381424,,,,,,,,, 1303383018,,,,,,, 1303381657,,,,,,,,,,,,,,,,,,,,,,,,, 1303382685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 U65, 1310025326, 1310025371, 1310025446, 1310025529, 1310029728, 1310025567, 1310027476, 1310037493, 1310026620, 1310027968, 1310026787, 1310033287,,, 1310026368, 1310031717,, 1310044696,, 1310027125, 1310052963, 1310025629, 1310031960,,,, 1310038283, 1310042581, 1310046734,,,, 1310037204,, 1310029143,,,, 1310027234,, 1310052592,, 1310028171, 1310047372, 1310038986,, 1310026162,,,, 1310039617, 1310025706,, 1310031357,, 1310038855,,,,,,,,,,,,,,,,,,,,,,
 U66, 1302101351, 1302101398, 1302101723, 1302101844,, 1302101511,,, 1302102841,, 1302103078,,,, 1302102007,,,,,,, 1302102060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 U68, 1302781564, 1302781588, 1302781993, 1302781678, 1302783898, 1302781642, 1302784028, 1302877779, 1302783811, 1302867516, 1302783361, 1302874951, 1303120423, 1302878393, 1302782678, 1302869161, 1302878086, 1302875745,, 1302783257, 1302869462, 1302782278, 1302874083, 1302951716,, 1390812724, 1302877674, 1302878540, 1302878729,, 1303120621,, 1302870094, 1302869338, 1302783417,,, 1303120855, 1302784239, 1302875084,,, 1302782350, 1302877589, 1302867397,, 1302781907,,,, 1302868831, 1302782221,, 1302783718,, 1333184960,,, 1333184058,, 1314874070, 1314874108, 1314874351, 1314874260, 1314874624, 1314874027, 1314874844, 1333182423,, 1390812305, 1333184430,,,, 1333182377, 1333182574, 1333182890, 1333182472
 U70, 1303406097, 1303406193, 1303406176, 1303406275, 1303414224, 1303406241, 1303412662, 1303595955, 1303406764, 1303414013, 1303406672, 1303595779, 1303595668, 1303596685, 1303406581, 1303594488,, 1303596467,, 1303412449,, 1303406316, 1303594718,,,, 1303595858,,,, 1303596073,,, 1303414522, 1303413909,,,, 1303413007, 1303595720,,,, 1303596919, 1303595484,, 1303406482,,,, 1303594911, 1303406415,, 1303414322,,,,, 1303595222,,,,,,,,,,,,,,,,,,,
 U76, 1302356171, 1302356221, 1302356365, 1302356436,, 1302356306, 1303312587,, 1303312455,, 1303311589,,,, 1303311488,,,,, 1303312308,, 1303310951,,,,,,,,,,,,,,,,,,,,,,,,, 1303311027,,,,, 1303311091,,,,,,,,,,,,,,,,,,,,,,,,,,
 U78, 1302427365, 1304517235, 1304517356, 1304517391,, 1304517454,,,,,,,,, 1304848997,,,,,,, 1304517821,,,,,,,,,,,,,,,,,,,,,,,,, 1304848843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 U80, 1302210422, 1302210453, 1302210798, 1302210850, 1303071836, 1302210730,,, 1303071454, 1306961006, 1303071054,,,, 1302366998,,,,, 1302461785,, 1302211516,,,,,,,,,,,, 1302462819,,,,, 1302462481,,,,,,,, 1303067729,,,,, 1303067914,, 1303072370,,,,,,,,,,,,,,,,,,,,,,,,
 U81, 1308131902, 1311338023, 1311338195, 1313518719, 1313518836, 1313758242, 1313758350, 1317398897, 1313758303, 1317240550, 1317240451, 1317399040, 1313758532, 1317399146, 1313518785, 1311341631, 1320959503, 1313519062, 1313759145, 1317240592, 1317399583, 1317240383, 1313518913, 1317399460, 1321346282, 1313519520, 1317240725, 1317399001, 1313758732, 1313759409, 1313758585,, 1317241076, 1317240919, 1317240842, 1351585792, 1313519817, 1317399327, 1317240518, 1317399250, 1313759013,, 1317241212, 1317399211, 1317241350,, 1313518750,, 1313759288,, 1313518984, 1317240413,, 1313758457,, 1317241570, 1313519448,, 1317241176, 1320960216, 1311341480, 1311341530, 1311341578, 1311341512, 1311341677, 1311341458, 1311341731, 1320958804, 1320959718, 1320959007, 1320958910, 1320960626, 1320959395,, 1329383303, 1329383381, 1329383412, 1329383340
 U82, 1304432654, 1304432817, 1304432867, 1304432908, 1313565422, 1304433451,,, 1313487945, 1313561152, 1313501485,,,, 1313487434,,,,, 1313501681,, 1304433300,,,,,,,,,,,,,,,,, 1313560900,,,, 1313561587,,,, 1313486838,,,,, 1349175899,,,,,,,,, 1313487134, 1313487161, 1313487051, 1313487221,, 1313487097, 1313487758, 1349174318,,,,,,, 1349174178, 1349174488,, 1349174424
 U87, 1302107657, 1302107677, 1322828034, 1302107708,, 1322828077,,,,,,,,, 1322828508,,,,, 1322830972,,,,,,,,,,,,,,,,,,,,,,,,,,, 1322828267,,,,, 1322828142,,,,,,,,, 1322827919, 1322827987, 1322830447, 1322828318, 1322830656, 1322827888,,,,,,,,,,,,
 U89, 1302100187, 1302100221, 1302100302, 1302100807, 1302102717, 1302100777, 1302955980, 1303138383, 1302630391, 1302102755, 1302101235, 1303044108, 1317660298, 1317660369, 1302100859, 1302956780, 1302870694, 1302115880, 1352896484, 1302101337, 1302101481, 1302100468, 1302115475, 1317824289,,, 1315643569, 1316886791, 1302882792,, 1317824404,, 1302544152, 1302630134, 1302542364,,, 1317660573, 1302268142, 1316879801, 1317660658,, 1312100503, 1317061500, 1302543621,, 1302542039,,,, 1302720986, 1302720545,, 1302720735,, 1303377843, 1317727348,, 1317727209,, 1312098594, 1312098568, 1312098787, 1312098622, 1312100196, 1312098534, 1312100068, 1320684302, 1322234133, 1352128031, 1352128355,,,, 1329732346, 1334775931, 1334778835, 1335285995
 U95, 1302714568, 1302714592, 1302714773, 1302714791, 1306872821, 1302714682,, 1306949109, 1303334552, 1306872629, 1303334487,,,, 1302715552,,,,, 1303334952,, 1302714976, 1306948520,,,,,,,,,, 1306948698,, 1306932711,,,, 1304008042,,,,,,,, 1302714730,,,,, 1302714928,, 1306932911,,,,,,, 1317910580, 1317910601, 1317910814, 1317910692,, 1317910555,,,,,,,,,,,,
 U102, 1322828027, 1322828089, 1322828390, 1322828306,, 1322828628,,,,,,,,, 1322829190,,,,, 1323360939,, 1416421304,,,,,,,,,,,,,,,,,,,,,,,,, 1322828719,,,,, 1416421454,,,,,,,,, 1322828212, 1322828326, 1322830987, 1322828824,, 1322828186,, 1416421025,,,,,,, 1404267150, 1404267253, 1404267318, 1416421164
 U106, 1318593664, 1318593690, 1322828175, 1322828046, 1323628306, 1322828239, 1323628101,, 1323627469,,,,,, 1322829006,,,,, 1323457242,, 1323607088,,,,,,,,,,,,, 1323639081,,,, 1323607157,,,,,,,, 1323456439,,,,, 1323456350,,,,,,,,, 1322828022, 1322828065, 1322830231, 1323457020, 1322830778, 1318593678,, 1322828300,,,,,,,,,,
 U108, 1317295357, 1317295410, 1317295507, 1317295612, 1332506643, 1317295575, 1332506327, 1332508940, 1332505994, 1332505625, 1332506165, 1332508370, 1332511150, 1332593833, 1332597327, 1332508214, 1332625001, 1332511595, 1332681198, 1332505916,, 1317295674, 1332597546,,,, 1332510252, 1332590910, 1332625971, 1332598064, 1332597852,, 1332511092, 1332510786, 1332507400,,, 1332680572, 1332597420, 1332509416, 1332625537,, 1332597475, 1332600367, 1332519918,, 1332427576,, 1332601118,, 1332590792, 1317295718,, 1332507953,, 1332593028, 1332680415,, 1332512143,, 1317295454, 1317295636, 1332506512, 1332427640, 1332510942, 1317295431, 1332510568, 1332505129, 1332600112, 1332590489, 1332590700,,,, 1332505083, 1332590332, 1332590369, 1332505050
 U110, 1302294870, 1302294883, 1302296282, 1302295393, 1302475869, 1302294945, 1302476299, 1334733367, 1302296832, 1302475914, 1302296520, 1303376259, 1332445702,, 1302296342, 1302478621, 1334730967, 1332439119, 1332701875, 1302296603, 1302476464, 1302295970, 1302478170, 1332578775,, 1332671999, 1332428258, 1302478428, 1334922443,, 1302296699,,, 1302475686, 1302295927,,, 1332499936, 1302478520, 1302296162,,, 1332490804,, 1332490963,, 1303375964,,,, 1332491311, 1303376035,, 1303376130,, 1332445450, 1340547078,, 1332439374,, 1332420295, 1332427126, 1332427640, 1332427253, 1332438298, 1332416398, 1334730547, 1332492422,, 1340546544, 1340562951,,,, 1332492130, 1332492079, 1332492671, 1332492352
 U111, 1302875544, 1302875573, 1302875707, 1302875668, 1302879177, 1302875643, 1303894044,, 1302878350, 1302886003, 1302877271, 1303984143,,, 1302877036, 1303894264,,,, 1302878218,, 1302876262, 1303894571,,,, 1304017123,,,,,, 1303325787, 1303899309, 1302877523,,,, 1302880576, 1323600569,,, 1303894160,, 1302885266,, 1302875852,,,, 1303894748, 1302876106,, 1302878606,, 1303897693,,,,, 1323125945, 1323126006, 1323126315, 1323126121, 1323126506, 1323125092, 1323289549, 1323289339,, 1323290508, 1323290114,,,, 1434888538, 1434888735, 1434889106, 1434888628
 U112, 1315495339, 1315495370, 1317925323, 1317925443,, 1317925370,,,,,,,,,,,,,,,, 1318069013,,,,,,,,,,,,,,,,,,,,,,,,, 1383057387,,,,, 1383056703,,,,,,,,, 1317925267, 1318068962,,,, 1317925238,, 1383056620,,,,,,, 1383056457, 1383056818,, 1383056771
 U113, 1307988000, 1307988106, 1307988184, 1307988325,, 1307988558,,, 1308059467,, 1307990455,,,, 1308059254,,,,, 1307991065,, 1307988646, 1308054687,,,,,,,,,, 1308056137,,,,,, 1308053353,,,,,,,, 1307989758,,,,, 1307989540,,,,,,,,,,,,,,,,,,,,,,,,,,
 U115, 1306998556, 1306998578, 1306998820, 1306998871,, 1307599260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 U116, 1337004709, 1337004792, 1337005071, 1337004973,, 1337005177,, 1337023416, 1337021091, 1337020713, 1337021353, 1337022827,,, 1337025632,,,,, 1337020929,, 1337005735, 1337022414,,,, 1337531070,,,,,,,,,,,, 1337020606,,,, 1337022118,,,,,,,,, 1337005810,, 1337022716,,,,,,, 1337004906, 1337005019, 1337021540, 1337020238, 1337023523, 1337004839, 1337530777, 1337005430,,,,,,, 1337005318, 1337005909, 1337025413, 1337025237
 U122,, 1334737176, 1334737428, 1334737331,, 1334737475,,,,,,,,, 1334738245,,,,,,, 1334737796,,,,,,,,,,,,,,,,,,,,,,,,, 1334737938,,,,, 1334737861,,,,,,,,, 1334737230, 1334737366,, 1334738067,, 1334737205,, 1334737539,,,,,,, 1334737613,,, 1334737703
 U123, 1304347850, 1323370871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1323370960,,,,, 1323370911,,,,,,,,,,,,
 U124, 1312094034, 1336039397,, 1336140536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1312094743,,,,,,,,,,,,
 U126, 1302182215, 1302182242, 1302182708, 1302182662,, 1302182410,,,,,,,,, 1302183022,,,,,,, 1302182958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 U128, 1302697354, 1302697374,,,, 1302697454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 U132, 1302028078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 U133, 1302076693, 1302077326, 1302077721, 1302077580, 1302078076, 1302077662,,, 1302078236, 1302079225, 1302077894,,,, 1302077780,,,,, 1302080554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 U134, 1302087736, 1302087796, 1302088065, 1302087990, 1302088293, 1302088336, 1302089513,, 1302088528, 1302260604, 1302089126, 1302261018,,, 1302088624,,,,, 1302088419, 1302260434, 1302087951, 1302260796, 1302217181, 1302375432,, 1302261793,,,,,,,,,,,,,,,, 1302780668,,,, 1302780469,,,,, 1302780573,,,,,,,,,,,,,,,,,,,,,,,,,,
 U135, 1302087766, 1302087827, 1302087987, 1302087941, 1302088188, 1302088252, 1302089152, 1302089335, 1302089258, 1302089507, 1302088833,,, 1302096907, 1302089056,,,, 1302198628, 1302088761,, 1302087894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 U136, 1302087783, 1381412371,,, 1302088534, 1302088059, 1302088152,, 1302089295,, 1381412968,, 1381411813,, 1381412798,,,,, 1302089183,, 1302087994,,,,,,,,,,,,,,,,,,,,,,,,, 1381412611,,,,, 1381412482,, 1381413093,,,,,,,, 1381412435,,,, 1381412400, 1381413449,,,,,,,,,, 1381412755,
 U137, 1302087827, 1302087854, 1302088059, 1302088019, 1302088215, 1302088274, 1302088520, 1302089401, 1302088941, 1302089110, 1302088755, 1302381329, 1302375410, 1302764736, 1302088633, 1302158991, 1302463764, 1302690561, 1302430875, 1302088355, 1302096862, 1302087969, 1302089623, 1302430667, 1303304002, 1302950903, 1302464408, 1302202178, 1302464209, 1302616283, 1302453853, 1302613205, 1302463175, 1302971111, 1302273708, 1303304642, 1302812197, 1302765642, 1302273323, 1302376179, 1302524902, 1303329099, 1302525017, 1302616542, 1302764519, 1302611222, 1302524962, 1302946234, 1302765136, 1315038651, 1302764381, 1302689997, 1310394126, 1302690075, 1303311874, 1303236335, 1303329979, 1303306381, 1303296079, 1303305463, 1311346402, 1311346420, 1311346598, 1311346453, 1311346551, 1311346380, 1311346691, 1320594903,,, 1334831511, 1427564024,,, 1329234122, 1329234318, 1329234632, 1329234836
