name;turning-left-and-right;tunnel;zig-zag;triple-slalom;diamonds-with-signals;wormhole-cloud;two-color-tracks;shooting;diamond-lines;n;beware-of-asteroid;shot;ladder;wormhole-demo;yellow-is-not-red;2diamonds-2meteorids;five-diamonds;steal-the-nose;dont-forget-shot;three-steps-forward;turning-right-and-left;on-yellow-to-left;slalom-position-testing;edge-wormholes;diamond-on-right;diamonds-in-meteoroid-cloud;six-diamonds;cross-2;big-slalom;direction-change;bouncing-from-edge;plan-your-shooting;yellow-hint;diamond-path;colorful-flowers;turning-left;chessboard;find-the-path;arrow;turning-right;double-bend;edge-to-edge;one-step-forward;diamond-cross;stairs;direct-flight-ahead;diagonal-diamonds;color-slalom;two-bit-instructions;two-diamonds;red-shooting;diamonds-on-yellow;diagonal-lines;clean-your-path;triple-steps;color-navigation;follow-colors;meteoroids-on-left;collect-diamonds;diamond-ring;maneuvers-on-left;zig-zag-plus;triangle;rectangle;wave;surrounded-diamond;plus;meteoroids-and-wormholes;letter-h;stripes;narrow-passage;big-right-turn;big-left-turn;four-vs;stop-on-red;turning-in-square;double-track;blocked-wormhole;letter-d;yellow-squares;free-column;last-shot;letter-e;belgian-flag;mirror;diamond-in-house;
on-yellow-to-left;2.64575131106;4.58257569496;2.0;2.2360679775;1.0;2.64575131106;4.0;3.60555127546;2.0;4.0;2.64575131106;3.0;3.0;3.46410161514;2.0;4.58257569496;2.0;3.16227766017;3.87298334621;3.31662479036;2.64575131106;0.0;2.2360679775;4.24264068712;3.46410161514;3.16227766017;2.2360679775;6.2449979984;4.12310562562;1.41421356237;3.31662479036;3.46410161514;2.0;4.0;2.64575131106;2.64575131106;1.41421356237;3.16227766017;5.65685424949;3.0;4.12310562562;3.46410161514;2.64575131106;3.31662479036;4.0;1.73205080757;2.64575131106;2.0;4.472135955;0.0;2.2360679775;1.73205080757;4.89897948557;3.46410161514;3.74165738677;2.64575131106;3.0;5.09901951359;4.24264068712;4.0;2.82842712475;5.29150262213;4.0;3.60555127546;3.60555127546;4.35889894354;3.46410161514;2.64575131106;2.64575131106;3.46410161514;2.2360679775;3.31662479036;4.0;4.12310562562;2.2360679775;3.31662479036;5.09901951359;3.46410161514;2.0;1.41421356237;2.0;4.0;1.73205080757;3.60555127546;5.74456264654;2.64575131106;2.64575131106
slalom-position-testing;2.44948974278;4.24264068712;1.73205080757;2.82842712475;2.0;2.82842712475;4.12310562562;4.0;2.2360679775;4.35889894354;2.44948974278;3.74165738677;3.46410161514;3.60555127546;3.0;4.0;3.0;3.60555127546;2.82842712475;4.24264068712;2.44948974278;2.2360679775;0.0;3.60555127546;3.60555127546;3.31662479036;1.41421356237;5.83095189485;3.74165738677;2.64575131106;2.0;3.87298334621;3.0;3.0;3.46410161514;3.16227766017;1.73205080757;2.64575131106;5.38516480713;3.46410161514;3.74165738677;2.64575131106;3.16227766017;3.16227766017;4.58257569496;2.82842712475;2.82842712475;2.64575131106;5.38516480713;2.2360679775;3.46410161514;2.0;5.19615242271;3.31662479036;3.60555127546;3.46410161514;4.0;5.0;4.12310562562;3.87298334621;3.87298334621;4.58257569496;3.87298334621;4.24264068712;3.16227766017;3.16227766017;2.2360679775;2.82842712475;3.16227766017;3.60555127546;2.44948974278;3.16227766017;3.87298334621;3.74165738677;3.74165738677;2.82842712475;5.56776436283;3.87298334621;2.2360679775;3.0;2.64575131106;3.31662479036;2.0;4.0;5.65685424949;3.46410161514;3.46410161514
edge-wormholes;3.60555127546;5.19615242271;3.74165738677;3.60555127546;4.12310562562;3.0;3.74165738677;4.58257569496;3.74165738677;2.82842712475;3.60555127546;4.35889894354;3.31662479036;4.24264068712;4.89897948557;5.38516480713;3.74165738677;3.46410161514;4.35889894354;4.79583152331;3.60555127546;4.24264068712;3.60555127546;0.0;4.24264068712;3.16227766017;3.31662479036;5.38516480713;1.73205080757;4.69041575982;2.2360679775;2.82842712475;4.69041575982;4.24264068712;4.79583152331;4.12310562562;3.74165738677;2.82842712475;4.0;4.12310562562;1.73205080757;4.69041575982;3.87298334621;2.2360679775;3.74165738677;4.12310562562;4.12310562562;4.0;6.32455532034;4.24264068712;5.0;3.87298334621;6.92820323028;2.82842712475;1.41421356237;4.79583152331;5.74456264654;3.16227766017;2.82842712475;2.0;4.89897948557;2.44948974278;2.0;3.31662479036;3.87298334621;4.79583152331;3.74165738677;4.35889894354;4.35889894354;2.44948974278;3.60555127546;2.2360679775;2.0;1.73205080757;5.19615242271;4.12310562562;3.74165738677;2.82842712475;4.0;4.472135955;4.0;4.24264068712;3.60555127546;5.9160797831;6.8556546004;5.74456264654;5.74456264654
diamond-on-right;1.73205080757;3.60555127546;2.82842712475;2.2360679775;3.0;2.64575131106;3.46410161514;2.2360679775;2.44948974278;3.74165738677;1.73205080757;2.2360679775;2.64575131106;0.0;3.16227766017;4.58257569496;2.82842712475;1.41421356237;3.31662479036;2.2360679775;1.73205080757;3.46410161514;3.60555127546;4.24264068712;0.0;2.0;3.31662479036;6.2449979984;3.87298334621;3.74165738677;3.60555127546;3.16227766017;3.16227766017;2.44948974278;4.58257569496;2.2360679775;3.16227766017;2.82842712475;5.47722557505;1.0;3.87298334621;4.472135955;2.2360679775;2.64575131106;2.44948974278;2.64575131106;4.12310562562;3.46410161514;6.16441400297;3.46410161514;4.12310562562;3.60555127546;7.07106781187;3.74165738677;4.24264068712;4.58257569496;5.38516480713;4.69041575982;3.74165738677;3.46410161514;3.16227766017;4.89897948557;3.46410161514;3.0;3.31662479036;4.12310562562;2.82842712475;3.0;3.60555127546;2.44948974278;2.64575131106;2.64575131106;3.46410161514;3.87298334621;3.60555127546;5.0;4.69041575982;3.16227766017;3.74165738677;3.46410161514;3.16227766017;2.0;3.31662479036;5.56776436283;7.4161984871;5.19615242271;5.19615242271
diamonds-in-meteoroid-cloud;1.73205080757;3.31662479036;2.44948974278;2.2360679775;3.0;1.73205080757;3.74165738677;1.73205080757;2.44948974278;2.82842712475;1.73205080757;1.73205080757;1.0;2.0;3.46410161514;4.35889894354;2.44948974278;1.41421356237;3.31662479036;2.64575131106;1.73205080757;3.16227766017;3.31662479036;3.16227766017;2.0;0.0;3.0;6.2449979984;2.64575131106;3.46410161514;3.0;1.41421356237;3.16227766017;3.16227766017;4.58257569496;2.2360679775;2.82842712475;1.41421356237;4.472135955;1.73205080757;2.64575131106;4.24264068712;1.73205080757;1.73205080757;2.44948974278;2.2360679775;4.12310562562;3.16227766017;6.16441400297;3.16227766017;3.87298334621;3.31662479036;7.07106781187;2.44948974278;3.16227766017;4.58257569496;5.38516480713;3.74165738677;3.16227766017;2.44948974278;3.16227766017;4.0;2.44948974278;1.73205080757;3.31662479036;4.35889894354;2.82842712475;2.64575131106;2.64575131106;1.41421356237;2.64575131106;1.73205080757;2.44948974278;2.64575131106;3.31662479036;4.79583152331;4.0;1.41421356237;3.74165738677;2.82842712475;2.44948974278;2.44948974278;3.0;5.74456264654;7.54983443527;5.0;5.0
six-diamonds;2.44948974278;4.472135955;1.73205080757;2.82842712475;2.0;2.82842712475;4.12310562562;3.74165738677;1.73205080757;4.35889894354;2.44948974278;3.46410161514;3.16227766017;3.31662479036;3.0;4.69041575982;3.0;3.31662479036;3.46410161514;4.0;2.44948974278;2.2360679775;1.41421356237;3.31662479036;3.31662479036;3.0;0.0;5.83095189485;3.74165738677;2.64575131106;2.0;3.60555127546;2.64575131106;3.31662479036;2.82842712475;3.16227766017;1.73205080757;2.64575131106;5.74456264654;3.16227766017;3.74165738677;2.64575131106;2.82842712475;3.16227766017;4.35889894354;2.44948974278;2.0;2.64575131106;4.79583152331;2.2360679775;3.16227766017;1.41421356237;5.38516480713;3.60555127546;3.31662479036;2.82842712475;4.0;5.19615242271;4.35889894354;3.87298334621;3.60555127546;4.79583152331;3.87298334621;4.0;3.16227766017;4.0;2.64575131106;2.44948974278;2.82842712475;3.31662479036;1.41421356237;3.16227766017;3.87298334621;3.74165738677;3.46410161514;3.16227766017;5.56776436283;3.60555127546;1.73205080757;2.64575131106;2.2360679775;3.31662479036;1.41421356237;4.24264068712;5.47722557505;3.74165738677;3.74165738677
cross-2;6.32455532034;6.92820323028;6.8556546004;6.0;6.16441400297;6.16441400297;5.38516480713;6.48074069841;5.38516480713;5.9160797831;6.32455532034;6.32455532034;6.32455532034;6.2449979984;6.7082039325;7.07106781187;6.0827625303;5.9160797831;6.78232998313;6.16441400297;6.32455532034;6.2449979984;5.83095189485;5.38516480713;6.2449979984;6.2449979984;5.83095189485;0.0;6.48074069841;7.0;5.47722557505;6.2449979984;7.0;6.7082039325;6.48074069841;6.16441400297;5.38516480713;6.5574385243;6.7082039325;6.16441400297;6.48074069841;6.5574385243;6.48074069841;6.0;5.74456264654;6.63324958071;5.47722557505;6.7082039325;7.0;6.2449979984;6.32455532034;6.63324958071;7.54983443527;6.2449979984;6.0827625303;6.48074069841;6.48074069841;6.2449979984;5.9160797831;6.0827625303;5.19615242271;6.8556546004;6.0827625303;6.0;5.09901951359;7.07106781187;6.8556546004;6.32455532034;5.83095189485;6.0827625303;5.47722557505;6.0;6.0827625303;6.48074069841;6.92820323028;4.0;6.0827625303;6.2449979984;5.19615242271;6.40312423743;5.56776436283;6.7082039325;5.47722557505;6.63324958071;6.0;7.74596669241;7.74596669241
big-slalom;3.16227766017;4.89897948557;3.31662479036;3.16227766017;4.0;2.44948974278;3.87298334621;4.24264068712;3.87298334621;2.2360679775;3.16227766017;4.0;2.82842712475;3.87298334621;4.58257569496;5.09901951359;3.31662479036;3.0;4.0;4.472135955;3.16227766017;4.12310562562;3.74165738677;1.73205080757;3.87298334621;2.64575131106;3.74165738677;6.48074069841;0.0;4.35889894354;2.82842712475;2.2360679775;4.35889894354;3.87298334621;5.29150262213;3.74165738677;3.87298334621;2.2360679775;3.60555127546;3.74165738677;0.0;4.79583152331;3.46410161514;1.41421356237;3.31662479036;3.74165738677;4.89897948557;3.60555127546;7.0;4.12310562562;5.09901951359;4.0;7.28010988928;2.2360679775;1.73205080757;5.29150262213;6.0;2.64575131106;2.2360679775;1.0;5.0;1.73205080757;1.0;2.82842712475;4.0;4.472135955;3.31662479036;4.24264068712;4.472135955;1.73205080757;4.0;1.41421356237;1.0;0.0;4.89897948557;4.89897948557;3.31662479036;2.2360679775;4.58257569496;4.35889894354;4.12310562562;3.87298334621;4.0;6.16441400297;7.87400787401;5.47722557505;5.47722557505
direction-change;3.0;4.79583152331;2.0;2.2360679775;1.73205080757;3.0;4.472135955;3.87298334621;2.44948974278;4.24264068712;3.0;3.31662479036;3.31662479036;3.74165738677;1.41421356237;4.79583152331;2.0;3.46410161514;4.12310562562;3.60555127546;3.0;1.41421356237;2.64575131106;4.69041575982;3.74165738677;3.46410161514;2.64575131106;7.0;4.35889894354;0.0;3.87298334621;3.74165738677;1.41421356237;4.24264068712;3.31662479036;3.0;2.0;3.46410161514;5.83095189485;3.31662479036;4.35889894354;2.82842712475;3.0;3.60555127546;4.24264068712;1.73205080757;3.31662479036;1.41421356237;5.09901951359;1.41421356237;3.0;2.2360679775;5.65685424949;3.74165738677;4.24264068712;3.31662479036;3.87298334621;5.29150262213;4.472135955;4.24264068712;3.16227766017;5.47722557505;4.24264068712;3.87298334621;3.31662479036;4.58257569496;3.74165738677;2.2360679775;3.0;3.74165738677;2.64575131106;3.60555127546;4.24264068712;4.35889894354;1.73205080757;4.12310562562;5.29150262213;3.74165738677;2.82842712475;2.0;2.44948974278;4.24264068712;2.2360679775;4.35889894354;6.5574385243;1.73205080757;1.73205080757
bouncing-from-edge;2.44948974278;4.24264068712;2.64575131106;3.16227766017;3.16227766017;2.44948974278;3.60555127546;4.0;3.0;3.60555127546;2.44948974278;3.74165738677;3.16227766017;3.60555127546;4.12310562562;4.0;3.31662479036;3.31662479036;2.82842712475;4.24264068712;2.44948974278;3.31662479036;2.0;2.2360679775;3.60555127546;3.0;2.0;5.47722557505;2.82842712475;3.87298334621;0.0;3.31662479036;4.12310562562;3.0;4.0;3.16227766017;2.64575131106;2.2360679775;4.58257569496;3.46410161514;2.82842712475;3.87298334621;3.16227766017;2.44948974278;4.12310562562;3.46410161514;3.16227766017;3.60555127546;5.74456264654;3.31662479036;4.472135955;2.82842712475;6.2449979984;2.64575131106;2.64575131106;4.0;5.09901951359;4.12310562562;3.31662479036;3.0;4.35889894354;3.60555127546;3.0;3.74165738677;3.46410161514;3.16227766017;2.2360679775;3.74165738677;3.74165738677;3.0;2.82842712475;2.44948974278;3.0;2.82842712475;4.69041575982;3.46410161514;4.79583152331;3.31662479036;3.0;3.87298334621;3.31662479036;3.31662479036;2.44948974278;5.09901951359;6.16441400297;4.89897948557;4.89897948557
plan-your-shooting;2.64575131106;4.12310562562;3.16227766017;2.64575131106;3.60555127546;1.73205080757;4.0;2.64575131106;3.16227766017;2.0;2.64575131106;2.2360679775;1.0;3.16227766017;4.0;4.79583152331;2.44948974278;2.0;4.12310562562;3.0;2.64575131106;3.46410161514;3.87298334621;2.82842712475;3.16227766017;1.41421356237;3.60555127546;6.2449979984;2.2360679775;3.74165738677;3.31662479036;0.0;3.74165738677;4.24264068712;5.0;2.64575131106;3.16227766017;2.0;4.0;2.64575131106;2.2360679775;4.69041575982;2.2360679775;1.73205080757;2.44948974278;2.64575131106;4.58257569496;3.46410161514;6.48074069841;3.46410161514;4.35889894354;3.87298334621;7.48331477355;2.0;2.82842712475;5.0;5.74456264654;3.16227766017;2.82842712475;2.0;3.46410161514;3.74165738677;2.0;1.0;3.60555127546;5.0;3.74165738677;3.31662479036;3.0;1.41421356237;3.31662479036;1.73205080757;2.0;2.2360679775;3.60555127546;5.0;3.16227766017;0.0;4.24264068712;3.16227766017;2.82842712475;3.74165738677;3.31662479036;6.2449979984;7.93725393319;5.19615242271;5.19615242271
yellow-hint;3.0;4.79583152331;2.0;2.2360679775;1.73205080757;3.31662479036;4.472135955;3.60555127546;2.0;4.472135955;3.0;3.31662479036;3.31662479036;3.16227766017;1.41421356237;5.38516480713;2.44948974278;3.16227766017;4.35889894354;3.60555127546;3.0;2.0;3.0;4.69041575982;3.16227766017;3.16227766017;2.64575131106;7.0;4.35889894354;1.41421356237;4.12310562562;3.74165738677;0.0;4.0;3.31662479036;3.31662479036;2.44948974278;3.46410161514;6.16441400297;3.0;4.35889894354;2.82842712475;3.0;3.60555127546;4.0;1.73205080757;3.31662479036;1.41421356237;5.09901951359;2.0;2.64575131106;2.2360679775;5.65685424949;4.24264068712;4.24264068712;3.31662479036;3.87298334621;5.47722557505;4.69041575982;4.24264068712;3.16227766017;5.47722557505;4.24264068712;3.87298334621;3.31662479036;5.0;3.74165738677;1.73205080757;3.0;3.46410161514;2.2360679775;3.60555127546;4.24264068712;4.35889894354;1.73205080757;4.35889894354;5.47722557505;3.74165738677;2.82842712475;2.0;2.44948974278;3.74165738677;2.64575131106;4.35889894354;6.5574385243;2.64575131106;2.64575131106
diamond-path;2.2360679775;3.31662479036;2.82842712475;3.0;3.31662479036;3.31662479036;3.46410161514;3.60555127546;3.46410161514;4.472135955;2.2360679775;3.87298334621;3.87298334621;2.44948974278;3.74165738677;3.60555127546;3.74165738677;3.16227766017;1.73205080757;4.12310562562;2.2360679775;4.0;3.0;4.24264068712;2.44948974278;3.16227766017;3.31662479036;6.7082039325;3.87298334621;4.24264068712;3.0;4.24264068712;4.0;0.0;4.79583152331;3.31662479036;3.74165738677;2.82842712475;5.09901951359;3.0;3.87298334621;4.472135955;3.60555127546;3.0;4.0;3.87298334621;4.35889894354;3.74165738677;6.48074069841;4.0;4.79583152331;3.60555127546;6.63324958071;3.74165738677;4.24264068712;4.79583152331;5.56776436283;4.69041575982;3.74165738677;3.74165738677;4.69041575982;4.24264068712;3.74165738677;4.35889894354;3.87298334621;2.2360679775;1.41421356237;3.87298334621;4.58257569496;3.46410161514;3.60555127546;3.0;3.74165738677;3.87298334621;4.79583152331;4.79583152331;5.47722557505;4.24264068712;4.0;4.472135955;4.24264068712;1.41421356237;3.87298334621;5.19615242271;7.14142842854;5.19615242271;5.19615242271
colorful-flowers;4.24264068712;5.47722557505;3.60555127546;3.74165738677;2.44948974278;4.472135955;4.12310562562;4.89897948557;3.31662479036;5.38516480713;4.24264068712;4.69041575982;4.69041575982;4.58257569496;3.31662479036;5.65685424949;3.87298334621;4.58257569496;4.89897948557;4.89897948557;4.24264068712;2.64575131106;3.46410161514;4.79583152331;4.58257569496;4.58257569496;2.82842712475;6.48074069841;5.29150262213;3.31662479036;4.0;5.0;3.31662479036;4.79583152331;0.0;4.472135955;3.31662479036;4.58257569496;6.5574385243;4.472135955;5.29150262213;4.58257569496;4.472135955;4.69041575982;5.19615242271;3.74165738677;1.41421356237;3.31662479036;2.2360679775;2.64575131106;2.44948974278;2.0;3.87298334621;5.0;4.12310562562;0.0;2.44948974278;6.0827625303;5.38516480713;5.19615242271;4.12310562562;6.0827625303;5.19615242271;5.09901951359;4.89897948557;5.29150262213;4.58257569496;4.0;4.0;4.79583152331;2.82842712475;4.69041575982;5.19615242271;5.29150262213;3.74165738677;3.46410161514;6.2449979984;5.0;1.73205080757;3.0;3.60555127546;4.79583152331;2.82842712475;2.82842712475;4.0;3.74165738677;3.74165738677
turning-left;1.41421356237;3.74165738677;2.64575131106;2.0;2.82842712475;1.41421356237;3.60555127546;2.44948974278;2.64575131106;3.0;1.41421356237;1.41421356237;2.0;2.2360679775;3.0;3.74165738677;1.73205080757;1.73205080757;3.16227766017;1.41421356237;1.41421356237;2.64575131106;3.16227766017;4.12310562562;2.2360679775;2.2360679775;3.16227766017;6.16441400297;3.74165738677;3.0;3.16227766017;2.64575131106;3.31662479036;3.31662479036;4.472135955;0.0;2.2360679775;2.64575131106;5.0;1.41421356237;3.74165738677;4.35889894354;1.41421356237;2.44948974278;2.64575131106;2.0;4.0;3.31662479036;6.0827625303;2.64575131106;4.24264068712;3.46410161514;7.14142842854;2.64575131106;4.12310562562;4.472135955;5.29150262213;4.35889894354;3.31662479036;3.31662479036;2.64575131106;5.0;3.31662479036;2.44948974278;3.16227766017;3.74165738677;3.0;3.16227766017;3.16227766017;2.64575131106;2.82842712475;2.44948974278;3.31662479036;3.74165738677;3.16227766017;4.69041575982;4.12310562562;2.64575131106;3.60555127546;3.0;2.64575131106;3.31662479036;2.44948974278;5.65685424949;7.48331477355;4.472135955;4.472135955
chessboard;2.2360679775;4.35889894354;2.0;2.2360679775;1.73205080757;2.2360679775;4.0;3.31662479036;1.41421356237;3.74165738677;2.2360679775;2.64575131106;2.64575131106;3.16227766017;2.44948974278;4.35889894354;2.0;2.82842712475;3.60555127546;3.0;2.2360679775;1.41421356237;1.73205080757;3.74165738677;3.16227766017;2.82842712475;1.73205080757;5.38516480713;3.87298334621;2.0;2.64575131106;3.16227766017;2.44948974278;3.74165738677;3.31662479036;2.2360679775;0.0;2.82842712475;5.47722557505;2.64575131106;3.87298334621;2.82842712475;2.2360679775;3.0;3.74165738677;1.73205080757;2.64575131106;2.44948974278;5.09901951359;1.41421356237;3.0;2.2360679775;5.65685424949;3.16227766017;3.74165738677;3.31662479036;3.87298334621;4.89897948557;4.0;3.74165738677;2.44948974278;5.09901951359;3.74165738677;3.31662479036;2.64575131106;4.12310562562;3.16227766017;2.2360679775;2.2360679775;3.16227766017;1.73205080757;3.0;3.74165738677;3.87298334621;2.64575131106;3.0;4.89897948557;3.16227766017;2.0;2.0;1.41421356237;3.74165738677;1.0;4.35889894354;5.9160797831;3.31662479036;3.31662479036
find-the-path;1.73205080757;3.31662479036;2.0;2.64575131106;3.0;1.73205080757;4.0;2.64575131106;2.82842712475;3.16227766017;1.73205080757;2.64575131106;1.73205080757;2.82842712475;3.74165738677;3.87298334621;2.82842712475;2.44948974278;2.64575131106;3.60555127546;1.73205080757;3.16227766017;2.64575131106;2.82842712475;2.82842712475;1.41421356237;2.64575131106;6.5574385243;2.2360679775;3.46410161514;2.2360679775;2.0;3.46410161514;2.82842712475;4.58257569496;2.64575131106;2.82842712475;0.0;4.24264068712;2.64575131106;2.2360679775;4.0;2.2360679775;1.73205080757;3.46410161514;2.64575131106;4.12310562562;3.16227766017;6.32455532034;3.16227766017;4.12310562562;3.0;6.78232998313;2.0;2.82842712475;4.58257569496;5.38516480713;3.74165738677;3.16227766017;2.44948974278;4.0;3.46410161514;2.44948974278;2.64575131106;3.60555127546;3.60555127546;2.0;3.0;3.0;2.0;3.0;1.73205080757;2.44948974278;2.2360679775;3.87298334621;4.58257569496;4.472135955;2.0;3.74165738677;3.16227766017;2.82842712475;2.44948974278;3.0;5.56776436283;7.4161984871;4.79583152331;4.79583152331
arrow;5.0;4.35889894354;5.47722557505;4.35889894354;5.56776436283;4.35889894354;3.74165738677;5.0;5.83095189485;3.16227766017;5.0;5.19615242271;4.58257569496;5.47722557505;5.65685424949;4.12310562562;4.472135955;4.69041575982;4.35889894354;5.56776436283;5.0;5.65685424949;5.38516480713;4.0;5.47722557505;4.472135955;5.74456264654;6.7082039325;3.60555127546;5.83095189485;4.58257569496;4.0;6.16441400297;5.09901951359;6.5574385243;5.0;5.47722557505;4.24264068712;0.0;5.38516480713;3.60555127546;6.48074069841;5.56776436283;3.60555127546;4.24264068712;5.74456264654;6.2449979984;5.09901951359;7.48331477355;5.65685424949;6.40312423743;5.9160797831;8.24621125124;2.82842712475;4.0;6.5574385243;7.14142842854;1.41421356237;2.44948974278;3.16227766017;5.65685424949;3.16227766017;3.16227766017;3.87298334621;5.0;4.79583152331;5.09901951359;5.74456264654;5.56776436283;4.24264068712;5.9160797831;3.60555127546;3.16227766017;3.60555127546;5.9160797831;5.74456264654;3.16227766017;4.0;6.0;5.83095189485;5.65685424949;5.09901951359;5.56776436283;7.0;8.54400374532;6.40312423743;6.40312423743
turning-right;1.41421356237;3.74165738677;2.64575131106;2.0;2.82842712475;2.0;3.60555127546;2.0;2.2360679775;3.31662479036;1.41421356237;1.41421356237;2.0;1.0;3.0;4.472135955;2.2360679775;1.0;3.46410161514;1.41421356237;1.41421356237;3.0;3.46410161514;4.12310562562;1.0;1.73205080757;3.16227766017;6.16441400297;3.74165738677;3.31662479036;3.46410161514;2.64575131106;3.0;3.0;4.472135955;1.41421356237;2.64575131106;2.64575131106;5.38516480713;0.0;3.74165738677;4.35889894354;1.41421356237;2.44948974278;2.2360679775;2.0;4.0;3.31662479036;6.0827625303;3.0;4.0;3.46410161514;7.14142842854;3.31662479036;4.12310562562;4.472135955;5.29150262213;4.58257569496;3.60555127546;3.31662479036;2.64575131106;5.0;3.31662479036;2.44948974278;3.16227766017;4.24264068712;3.0;2.82842712475;3.16227766017;2.2360679775;2.44948974278;2.44948974278;3.31662479036;3.74165738677;3.16227766017;4.89897948557;4.35889894354;2.64575131106;3.60555127546;3.0;2.64575131106;2.64575131106;2.82842712475;5.65685424949;7.48331477355;4.89897948557;4.89897948557
double-bend;3.16227766017;4.89897948557;3.31662479036;3.16227766017;4.0;2.44948974278;3.87298334621;4.24264068712;3.87298334621;2.2360679775;3.16227766017;4.0;2.82842712475;3.87298334621;4.58257569496;5.09901951359;3.31662479036;3.0;4.0;4.472135955;3.16227766017;4.12310562562;3.74165738677;1.73205080757;3.87298334621;2.64575131106;3.74165738677;6.48074069841;0.0;4.35889894354;2.82842712475;2.2360679775;4.35889894354;3.87298334621;5.29150262213;3.74165738677;3.87298334621;2.2360679775;3.60555127546;3.74165738677;0.0;4.79583152331;3.46410161514;1.41421356237;3.31662479036;3.74165738677;4.89897948557;3.60555127546;7.0;4.12310562562;5.09901951359;4.0;7.28010988928;2.2360679775;1.73205080757;5.29150262213;6.0;2.64575131106;2.2360679775;1.0;5.0;1.73205080757;1.0;2.82842712475;4.0;4.472135955;3.31662479036;4.24264068712;4.472135955;1.73205080757;4.0;1.41421356237;1.0;0.0;4.89897948557;4.89897948557;3.31662479036;2.2360679775;4.58257569496;4.35889894354;4.12310562562;3.87298334621;4.0;6.16441400297;7.87400787401;5.47722557505;5.47722557505
edge-to-edge;3.87298334621;5.38516480713;2.82842712475;3.60555127546;3.31662479036;4.12310562562;5.47722557505;4.79583152331;2.82842712475;5.29150262213;3.87298334621;4.58257569496;4.35889894354;4.472135955;3.16227766017;5.56776436283;3.74165738677;4.472135955;4.58257569496;5.0;3.87298334621;3.46410161514;2.64575131106;4.69041575982;4.472135955;4.24264068712;2.64575131106;6.5574385243;4.79583152331;2.82842712475;3.87298334621;4.69041575982;2.82842712475;4.472135955;4.58257569496;4.35889894354;2.82842712475;4.0;6.48074069841;4.35889894354;4.79583152331;0.0;4.12310562562;4.35889894354;5.29150262213;3.31662479036;3.87298334621;2.82842712475;6.32455532034;3.46410161514;4.35889894354;3.31662479036;6.48074069841;4.69041575982;4.89897948557;4.58257569496;5.19615242271;6.0;5.29150262213;4.89897948557;4.24264068712;5.65685424949;4.89897948557;5.0;2.64575131106;5.0;4.0;2.2360679775;3.60555127546;4.472135955;3.0;4.35889894354;4.89897948557;4.79583152331;3.60555127546;4.12310562562;6.32455532034;4.69041575982;3.46410161514;3.74165738677;3.16227766017;4.472135955;3.0;5.38516480713;6.7082039325;3.31662479036;3.31662479036
one-step-forward;1.41421356237;4.24264068712;2.2360679775;2.44948974278;2.82842712475;1.41421356237;4.35889894354;2.44948974278;2.2360679775;3.31662479036;1.41421356237;1.41421356237;1.41421356237;2.2360679775;3.31662479036;4.69041575982;2.2360679775;1.73205080757;3.74165738677;2.0;1.41421356237;2.64575131106;3.16227766017;3.87298334621;2.2360679775;1.73205080757;2.82842712475;6.48074069841;3.46410161514;3.0;3.16227766017;2.2360679775;3.0;3.60555127546;4.472135955;1.41421356237;2.2360679775;2.2360679775;5.56776436283;1.41421356237;3.46410161514;4.12310562562;0.0;2.44948974278;3.0;1.41421356237;4.0;3.31662479036;6.2449979984;2.64575131106;4.0;3.16227766017;7.14142842854;3.0;3.87298334621;4.472135955;5.29150262213;4.79583152331;3.87298334621;3.31662479036;3.0;5.0;3.31662479036;2.44948974278;3.46410161514;4.472135955;3.0;2.82842712475;2.82842712475;2.2360679775;2.44948974278;2.44948974278;3.31662479036;3.46410161514;3.16227766017;4.89897948557;4.58257569496;2.2360679775;3.60555127546;2.64575131106;2.2360679775;3.31662479036;2.44948974278;5.83095189485;7.61577310586;4.69041575982;4.69041575982
diamond-cross;2.0;4.0;2.64575131106;2.0;3.16227766017;1.41421356237;3.0;3.16227766017;3.0;1.73205080757;2.0;2.82842712475;2.0;2.64575131106;3.60555127546;4.24264068712;2.2360679775;1.73205080757;3.16227766017;3.16227766017;2.0;3.31662479036;3.16227766017;2.2360679775;2.64575131106;1.73205080757;3.16227766017;6.0;1.41421356237;3.60555127546;2.44948974278;1.73205080757;3.60555127546;3.0;4.69041575982;2.44948974278;3.0;1.73205080757;3.60555127546;2.44948974278;1.41421356237;4.35889894354;2.44948974278;0.0;2.2360679775;2.82842712475;4.24264068712;3.0;6.40312423743;3.31662479036;4.472135955;3.46410161514;7.0;1.73205080757;2.2360679775;4.69041575982;5.47722557505;2.64575131106;1.73205080757;1.0;3.87298334621;2.64575131106;1.0;2.0;3.16227766017;3.74165738677;2.64575131106;3.46410161514;3.74165738677;1.0;3.16227766017;0.0;1.0;1.41421356237;4.0;4.472135955;3.0;1.73205080757;3.87298334621;3.60555127546;3.31662479036;3.0;3.16227766017;5.65685424949;7.48331477355;4.89897948557;4.89897948557
