name;turning-left-and-right;tunnel;zig-zag;triple-slalom;diamonds-with-signals;wormhole-cloud;two-color-tracks;shooting;diamond-lines;n;beware-of-asteroid;shot;ladder;wormhole-demo;yellow-is-not-red;2diamonds-2meteorids;five-diamonds;steal-the-nose;dont-forget-shot;three-steps-forward;turning-right-and-left;on-yellow-to-left;slalom-position-testing;edge-wormholes;diamond-on-right;diamonds-in-meteoroid-cloud;six-diamonds;cross-2;big-slalom;direction-change;bouncing-from-edge;plan-your-shooting;yellow-hint;diamond-path;colorful-flowers;turning-left;chessboard;find-the-path;arrow;turning-right;double-bend;edge-to-edge;one-step-forward;diamond-cross;stairs;direct-flight-ahead;diagonal-diamonds;color-slalom;two-bit-instructions;two-diamonds;red-shooting;diamonds-on-yellow;diagonal-lines;clean-your-path;triple-steps;color-navigation;follow-colors;meteoroids-on-left;collect-diamonds;diamond-ring;maneuvers-on-left;zig-zag-plus;triangle;rectangle;wave;surrounded-diamond;plus;meteoroids-and-wormholes;letter-h;stripes;narrow-passage;big-right-turn;big-left-turn;four-vs;stop-on-red;turning-in-square;double-track;blocked-wormhole;letter-d;yellow-squares;free-column;last-shot;letter-e;belgian-flag;mirror;diamond-in-house;
two-diamonds;0.16048383577;0.24506870994;0.0962118114557;0.117637662429;0.0304838443678;0.20054929581;0.146752134237;0.277214913133;0.128521921749;0.246399392795;0.16048383577;0.247536368782;0.276896763377;0.171531122858;0.0891179941408;0.201975870906;0.116249913088;0.18648875505;0.180564523079;0.167038839739;0.16048383577;0.0;0.119321905737;0.235398565524;0.171531122858;0.233581741409;0.163062511879;0.228759902223;0.27999610997;0.0964676871624;0.205627316972;0.285922116857;0.102971443085;0.169272108456;0.148706782057;0.157551440333;0.123372529136;0.232799319139;0.220874994083;0.165211441368;0.27999610997;0.209401237633;0.167038839739;0.218462513982;0.203508035732;0.100883581127;0.167158287725;0.101428495804;0.160534795918;0.0;0.0778415469247;0.117482125313;0.0695220301337;0.221676565243;0.201761573621;0.148706782057;0.0595615176199;0.224363529813;0.210744064745;0.247261565796;0.1361080304;0.249545824709;0.247261565796;0.246941005345;0.20686367354;0.168036786065;0.175734327384;0.168763753308;0.201763618112;0.250275898876;0.164517463848;0.218462513982;0.247261565796;0.27999610997;0.123830669429;0.130168061518;0.246705012795;0.285922116857;0.117327420388;0.0989543420084;0.158154173981;0.192579811139;0.161079896976;0.0503686092462;0.132071363958;0.0969682733182;0.0969682733182
red-shooting;0.182198726176;0.20677840964;0.140248072069;0.150433646861;0.0793120822278;0.22205759838;0.162611384898;0.230483311753;0.142811220205;0.261618410807;0.182198726176;0.208813766909;0.242371876423;0.182899925078;0.134710311984;0.18426449467;0.153543554292;0.200109205807;0.174627877843;0.186517383044;0.182198726176;0.0778415469247;0.143711159386;0.242949217408;0.182899925078;0.203488819833;0.178439181874;0.229384335045;0.291813958882;0.146865009011;0.216103190757;0.264262953872;0.14382033276;0.187461799862;0.160114312904;0.184847612288;0.145876959706;0.207092636965;0.210962874605;0.179657205294;0.291813958882;0.235815173911;0.186517383044;0.233746467132;0.217009722741;0.145640315626;0.177383142723;0.142815811835;0.155382874037;0.0778415469247;0.0;0.138033360516;0.0759298435476;0.214362179777;0.210522137027;0.160114312904;0.0704087413059;0.22462112031;0.228344821995;0.260609630391;0.121078890793;0.263041545545;0.260609630391;0.229834665934;0.22922306115;0.194181695284;0.196471741322;0.166076031172;0.157424486825;0.260213747128;0.176813789719;0.233746467132;0.260609630391;0.291813958882;0.123492715897;0.140372665251;0.261318708742;0.264262953872;0.130496016337;0.0484008699481;0.132527073299;0.17339907539;0.178925304376;0.0701241328931;0.136222143191;0.14858016727;0.14858016727
diamonds-on-yellow;0.177802365156;0.25736689696;0.138146259378;0.151779927869;0.113250384223;0.21953999342;0.122620782275;0.288652670206;0.164906562939;0.261718256683;0.177802365156;0.26388238827;0.290278485477;0.184983495617;0.137827023914;0.218948305777;0.155462507392;0.202887654045;0.196050587954;0.192435740856;0.177802365156;0.117482125313;0.156095239988;0.201571271236;0.184983495617;0.245699745152;0.105747882117;0.248843566782;0.290136220632;0.149821185665;0.156784754832;0.298577910466;0.149966339472;0.181843729433;0.0424702202464;0.183221517348;0.164774570854;0.244370729851;0.236118228661;0.183126492292;0.290136220632;0.231669065668;0.192435740856;0.232312295378;0.219842346464;0.153325816819;0.0813063421342;0.145097576218;0.0656492852471;0.117482125313;0.138033360516;0.0;0.134897101405;0.238187633043;0.165318946168;0.0424702202464;0.132104265587;0.239202585319;0.226509799851;0.259764398548;0.172074655492;0.2603740564;0.259764398548;0.262151897884;0.225566258311;0.185026852835;0.187365185933;0.195036997731;0.22746900999;0.26162178886;0.108733101049;0.232312295378;0.259764398548;0.290136220632;0.166538712773;0.167687844432;0.262097085997;0.298577910466;0.0858917029409;0.152970611625;0.19169928913;0.203241421324;0.108527087259;0.12227675582;0.102209228068;0.149931896717;0.149931896717
diagonal-lines;0.187689360175;0.264294030426;0.151589192332;0.163742152326;0.0751956866069;0.227621228313;0.164507808206;0.294845686564;0.145029978545;0.268533165083;0.187689360175;0.270642808342;0.296437538107;0.194505805874;0.15129832376;0.227050601124;0.167241518953;0.211605801036;0.205059620367;0.20160637199;0.187689360175;0.0695220301337;0.140005511908;0.242839055711;0.194505805874;0.252946594434;0.178288867291;0.22270642727;0.296298230489;0.162588565774;0.212191031618;0.304569176849;0.162722331045;0.191522209684;0.154518649975;0.192830856679;0.144879879128;0.251655853252;0.243650226296;0.192740569282;0.296298230489;0.248834233651;0.20160637199;0.239963783626;0.227912860907;0.165823581403;0.173824024652;0.157949994859;0.164084722088;0.0695220301337;0.0759298435476;0.134897101405;0.0;0.245656189425;0.208719885493;0.154518649975;0.0164706350562;0.246640409689;0.234350814585;0.266629251248;0.160912183852;0.267223247706;0.266629251248;0.268955818737;0.24184317419;0.194547040939;0.19677227388;0.210669374056;0.21674401935;0.268439146315;0.180075519967;0.239963783626;0.266629251248;0.296298230489;0.177961287568;0.129345476967;0.268902393735;0.304569176849;0.123379739435;0.120130224868;0.174894647228;0.21194501695;0.179951199764;0.0311513527017;0.120094994728;0.162690588847;0.162690588847
clean-your-path;0.169455320817;0.165747606859;0.207457921507;0.145112266932;0.209429137262;0.0964646009245;0.145878296554;0.196931574262;0.232187872634;0.11924245168;0.169455320817;0.174638341299;0.109642459487;0.187347324532;0.206742864559;0.136190118567;0.144879727478;0.122670965959;0.138439077108;0.183243193276;0.169455320817;0.221676565243;0.211593869425;0.175149926509;0.187347324532;0.0865545603077;0.241428358868;0.250018263614;0.146526190948;0.231980121824;0.202668581833;0.0963158093313;0.237633973143;0.177800705597;0.254921868214;0.166680834414;0.22639805637;0.0713424678148;0.0180076610405;0.181578947731;0.146526190948;0.272145517227;0.183243193276;0.105464496716;0.114965079393;0.236736739949;0.252319348813;0.179959281622;0.243838609816;0.221676565243;0.214362179777;0.238187633043;0.245656189425;0.0;0.160628905063;0.254921868214;0.244758098061;0.0529182795127;0.0997153037458;0.121013980319;0.185256547027;0.122882902472;0.121013980319;0.0643063097698;0.213522761702;0.171044936164;0.180234772409;0.204331191728;0.20573393182;0.132295698782;0.244802546744;0.105464496716;0.121013980319;0.146526190948;0.199592322636;0.212047633556;0.121280546924;0.0963158093313;0.229114798471;0.205096532068;0.210190789086;0.15224701624;0.240093737726;0.224659309782;0.243665617997;0.231211879749;0.231211879749
triple-steps;0.197625528367;0.271098852024;0.211784751306;0.156143462879;0.192314697079;0.131400552958;0.0936870421419;0.300608663619;0.218559428701;0.13551661152;0.197625528367;0.276622815001;0.230301737756;0.203721635586;0.211083437001;0.235161504833;0.156384160178;0.140237682057;0.214297231705;0.209565696855;0.197625528367;0.201761573621;0.20792741273;0.0925293968521;0.203721635586;0.197158748405;0.181925929429;0.235943426599;0.151005556721;0.232590675715;0.1404871695;0.197158748405;0.232656147866;0.201598011928;0.166863736044;0.201859844157;0.218489732399;0.196057427571;0.157523291033;0.201708887415;0.151005556721;0.281043085644;0.209565696855;0.124330364819;0.131302690961;0.234553486857;0.170891809374;0.1797842307;0.169079559164;0.201761573621;0.210522137027;0.165318946168;0.208719885493;0.160628905063;0.0;0.166863736044;0.208760932132;0.136482398178;0.125051784479;0.132205510253;0.216014941089;0.133919299586;0.132205510253;0.172855759857;0.23073242235;0.204565694379;0.206944031179;0.246427238804;0.265042025857;0.135526513895;0.183337393684;0.124330364819;0.132205510253;0.151005556721;0.236060361368;0.191646897981;0.136113235723;0.197158748405;0.171235608331;0.22396470298;0.239144765267;0.220762744046;0.183245821171;0.195573435203;0.178001833186;0.232766211672;0.232766211672
color-navigation;0.201062505869;0.273223520158;0.178735810608;0.18245722545;0.14617823156;0.237149007923;0.134185337106;0.30148635733;0.186968613788;0.275889486313;0.201062505869;0.276422254752;0.302418388059;0.205815741113;0.175889172217;0.238032010228;0.185678466761;0.220741184605;0.218220149178;0.20829529092;0.201062505869;0.148706782057;0.181695577713;0.201893996094;0.205815741113;0.26124047514;0.112020907407;0.255466091825;0.304572723325;0.188821597381;0.154936091849;0.310562448598;0.188836262271;0.206094305448;0.0;0.202958206153;0.186953802397;0.261811279484;0.252951852672;0.20268514308;0.304572723325;0.259185908121;0.20829529092;0.249604806288;0.236011177648;0.189954643228;0.0672941068016;0.182075518234;0.0389427515378;0.148706782057;0.160114312904;0.0424702202464;0.154518649975;0.254921868214;0.166863736044;0.0;0.152479570609;0.255578268779;0.243989453886;0.275120657389;0.191655625922;0.27680813157;0.275120657389;0.275381395568;0.24831320742;0.209241364392;0.212477484186;0.223556660243;0.243215653111;0.276268314306;0.112455203284;0.249604806288;0.275120657389;0.304572723325;0.198999274506;0.18417719049;0.275962195543;0.310562448598;0.0957522360795;0.17688523062;0.210062852528;0.224257699254;0.112400915727;0.146296881792;0.102233273829;0.189467316823;0.189467316823
follow-colors;0.188009305459;0.263765918269;0.146651420864;0.158582639043;0.0687657508776;0.22618801832;0.163721025439;0.292942641705;0.14129853329;0.266526502117;0.188009305459;0.267077948538;0.293901767788;0.193084144773;0.143168258182;0.227113640203;0.16069758889;0.208921129265;0.206255669449;0.195725051775;0.188009305459;0.0595615176199;0.139418397129;0.243268196132;0.193084144773;0.2513323567;0.176805131319;0.223699703184;0.296118070146;0.153057740989;0.213962886286;0.302275374703;0.153075832148;0.193381049773;0.152479570609;0.190035262828;0.141278934024;0.251925611517;0.242705598294;0.18974360305;0.296118070146;0.243758268432;0.195725051775;0.239215231527;0.2249947636;0.154453368119;0.172418242179;0.150703827383;0.162240500559;0.0595615176199;0.0704087413059;0.132104265587;0.0164706350562;0.244758098061;0.208760932132;0.152479570609;0.0;0.24544168176;0.233349997387;0.265730584983;0.155622076171;0.267477306283;0.265730584983;0.266000527627;0.237867224838;0.19673158426;0.200170050105;0.204537025074;0.213490188101;0.266918618988;0.177080613027;0.239215231527;0.265730584983;0.296118070146;0.168508077418;0.129483695505;0.266601764889;0.302275374703;0.121634073057;0.112792961495;0.170688063381;0.212633213181;0.177046142631;0.0307953923239;0.120994067136;0.153853633637;0.153853633637
meteoroids-on-left;0.171579757595;0.206395285382;0.209152856073;0.136038884049;0.210426001624;0.0688361539719;0.135319265672;0.235357489038;0.230828016176;0.0719574510787;0.171579757595;0.21203862736;0.140933832131;0.181196000444;0.207544513628;0.175377552757;0.136836314342;0.0938749354521;0.16449765834;0.182497129386;0.171579757595;0.224363529813;0.214913263675;0.153307849202;0.181196000444;0.110937147491;0.242429743956;0.245017797875;0.0993869570374;0.23454907984;0.198964213831;0.100615411145;0.236305459195;0.177968753192;0.255578268779;0.172732308926;0.229029635333;0.107936176618;0.047016546273;0.177111846267;0.0993869570374;0.272966623507;0.182497129386;0.0591876214875;0.0752225328366;0.236810832009;0.252982502091;0.173880990081;0.24990346135;0.224363529813;0.22462112031;0.239202585319;0.246640409689;0.0529182795127;0.136482398178;0.255578268779;0.24544168176;0.0;0.0588920594653;0.0702764160599;0.19950838823;0.0751261753269;0.0702764160599;0.0689790476359;0.208925533675;0.178417513654;0.183596751617;0.217916123947;0.234408366285;0.0793774192691;0.243753171222;0.0591876214875;0.0702764160599;0.0993869570374;0.214809351518;0.210273166702;0.0733296092375;0.100615411145;0.229876676753;0.222411827531;0.227118034018;0.171589276422;0.24227936822;0.225706732379;0.244449167341;0.234617198591;0.234617198591
collect-diamonds;0.150399257199;0.241086347185;0.193526798539;0.116130312425;0.195624462349;0.0288130599122;0.115812356465;0.275201252164;0.218122948175;0.054289572993;0.150399257199;0.246913926378;0.196570635613;0.162868718979;0.192493721677;0.196394877073;0.118123077828;0.0684859276416;0.171945562918;0.164952318709;0.150399257199;0.210744064745;0.199818210181;0.143226395667;0.162868718979;0.157357558517;0.229915187319;0.235098288194;0.0913038842721;0.221556625198;0.185513321564;0.157357558517;0.223911405502;0.157426983306;0.243989453886;0.152173140454;0.215704986442;0.153839788215;0.097284855936;0.158533215834;0.0913038842721;0.262036463423;0.164952318709;0.0172878359473;0.0475826803545;0.224600451947;0.24126903759;0.158912058334;0.246658872595;0.210744064745;0.228344821995;0.226509799851;0.234350814585;0.0997153037458;0.125051784479;0.243989453886;0.233349997387;0.0588920594653;0.0;0.0513645036461;0.20577262645;0.056236503571;0.0513645036461;0.123487951904;0.196327538507;0.156895125596;0.162868718979;0.22627370801;0.261135775208;0.0652477211722;0.231850475478;0.0172878359473;0.0513645036461;0.0913038842721;0.223417466978;0.197187990646;0.0567423646544;0.157357558517;0.216830009907;0.234273419428;0.238745922271;0.184109218814;0.22988705501;0.211990458033;0.232253013268;0.221409097998;0.221409097998
