name;turning-left-and-right;tunnel;zig-zag;triple-slalom;diamonds-with-signals;wormhole-cloud;two-color-tracks;shooting;diamond-lines;n;beware-of-asteroid;shot;ladder;wormhole-demo;yellow-is-not-red;2diamonds-2meteorids;five-diamonds;steal-the-nose;dont-forget-shot;three-steps-forward;turning-right-and-left;on-yellow-to-left;slalom-position-testing;edge-wormholes;diamond-on-right;diamonds-in-meteoroid-cloud;six-diamonds;cross-2;big-slalom;direction-change;bouncing-from-edge;plan-your-shooting;yellow-hint;diamond-path;colorful-flowers;turning-left;chessboard;find-the-path;arrow;turning-right;double-bend;edge-to-edge;one-step-forward;diamond-cross;stairs;direct-flight-ahead;diagonal-diamonds;color-slalom;two-bit-instructions;two-diamonds;red-shooting;diamonds-on-yellow;diagonal-lines;clean-your-path;triple-steps;color-navigation;follow-colors;meteoroids-on-left;collect-diamonds;diamond-ring;maneuvers-on-left;zig-zag-plus;triangle;rectangle;wave;surrounded-diamond;plus;meteoroids-and-wormholes;letter-h;stripes;narrow-passage;big-right-turn;big-left-turn;four-vs;stop-on-red;turning-in-square;double-track;blocked-wormhole;letter-d;yellow-squares;free-column;last-shot;letter-e;belgian-flag;mirror;diamond-in-house;
edge-wormholes;2.2360679775;2.44948974278;2.44948974278;2.44948974278;2.44948974278;2.2360679775;1.73205080757;2.64575131106;2.44948974278;2.2360679775;2.2360679775;2.82842712475;2.64575131106;2.44948974278;2.64575131106;2.44948974278;2.64575131106;2.2360679775;2.44948974278;2.64575131106;2.2360679775;2.64575131106;2.0;0.0;2.44948974278;2.44948974278;1.73205080757;1.41421356237;1.73205080757;2.82842712475;0.0;2.64575131106;2.82842712475;2.2360679775;2.2360679775;2.44948974278;2.44948974278;2.0;2.2360679775;2.44948974278;1.73205080757;2.2360679775;2.64575131106;2.0;2.2360679775;3.0;2.0;2.44948974278;2.44948974278;2.64575131106;2.82842712475;2.0;2.2360679775;2.44948974278;1.41421356237;2.2360679775;2.44948974278;2.2360679775;2.0;2.0;2.82842712475;1.73205080757;2.0;2.64575131106;2.0;2.2360679775;2.0;2.82842712475;2.82842712475;2.2360679775;2.2360679775;2.0;2.0;1.73205080757;3.16227766017;2.0;2.2360679775;2.64575131106;2.0;3.0;2.82842712475;2.44948974278;2.2360679775;2.44948974278;2.0;2.82842712475;2.82842712475
diamond-on-right;1.0;1.41421356237;2.0;2.0;2.0;1.73205080757;2.2360679775;1.0;2.0;1.73205080757;1.0;1.41421356237;1.73205080757;0.0;1.73205080757;1.41421356237;2.2360679775;1.0;1.41421356237;1.0;1.0;2.2360679775;2.44948974278;2.44948974278;0.0;1.41421356237;2.64575131106;2.0;1.73205080757;2.0;2.44948974278;1.73205080757;1.41421356237;1.0;2.2360679775;1.41421356237;2.44948974278;2.0;1.73205080757;0.0;1.73205080757;2.2360679775;1.0;1.41421356237;1.0;1.73205080757;2.44948974278;2.0;2.44948974278;2.2360679775;2.0;2.44948974278;2.2360679775;2.0;2.44948974278;2.2360679775;2.0;1.73205080757;1.41421356237;1.41421356237;2.44948974278;1.73205080757;1.41421356237;1.73205080757;2.0;1.0;1.41421356237;2.0;2.44948974278;1.0;2.2360679775;1.41421356237;1.41421356237;1.73205080757;2.0;2.44948974278;1.73205080757;1.73205080757;2.44948974278;2.2360679775;2.44948974278;1.41421356237;2.64575131106;2.0;2.44948974278;2.0;2.0
diamonds-in-meteoroid-cloud;1.73205080757;1.41421356237;2.44948974278;2.0;2.44948974278;1.73205080757;2.2360679775;1.0;2.44948974278;1.73205080757;1.73205080757;1.41421356237;1.0;1.41421356237;2.2360679775;1.41421356237;2.2360679775;1.0;1.41421356237;1.73205080757;1.73205080757;2.64575131106;2.82842712475;2.44948974278;1.41421356237;0.0;3.0;2.0;1.73205080757;2.44948974278;2.44948974278;1.0;2.0;1.73205080757;2.64575131106;2.0;2.82842712475;1.41421356237;1.0;1.41421356237;1.73205080757;2.64575131106;1.73205080757;1.41421356237;1.0;2.2360679775;2.82842712475;2.0;2.44948974278;2.64575131106;2.0;2.82842712475;2.64575131106;1.41421356237;2.44948974278;2.64575131106;2.44948974278;1.0;1.41421356237;1.41421356237;2.44948974278;1.73205080757;1.41421356237;1.0;2.0;1.73205080757;2.0;2.0;2.44948974278;1.0;2.64575131106;1.41421356237;1.41421356237;1.73205080757;2.0;2.44948974278;1.73205080757;1.0;2.82842712475;2.2360679775;2.44948974278;1.41421356237;3.0;2.44948974278;2.82842712475;2.44948974278;2.44948974278
six-diamonds;2.44948974278;2.64575131106;1.73205080757;2.2360679775;1.73205080757;2.82842712475;2.0;2.82842712475;1.73205080757;2.82842712475;2.44948974278;3.0;3.16227766017;2.64575131106;2.0;2.64575131106;2.44948974278;2.82842712475;2.64575131106;2.82842712475;2.44948974278;2.0;1.0;1.73205080757;2.64575131106;3.0;0.0;2.2360679775;2.44948974278;2.2360679775;1.73205080757;3.16227766017;2.2360679775;2.44948974278;1.41421356237;2.64575131106;1.73205080757;2.64575131106;2.82842712475;2.64575131106;2.44948974278;1.41421356237;2.82842712475;2.64575131106;2.82842712475;2.44948974278;1.0;2.2360679775;1.73205080757;2.0;2.2360679775;1.0;1.41421356237;3.0;1.73205080757;1.41421356237;1.73205080757;2.82842712475;2.64575131106;2.64575131106;2.2360679775;2.44948974278;2.64575131106;3.16227766017;2.2360679775;2.44948974278;2.2360679775;2.2360679775;2.2360679775;2.82842712475;1.41421356237;2.64575131106;2.64575131106;2.44948974278;2.64575131106;1.73205080757;2.82842712475;3.16227766017;1.0;2.44948974278;2.2360679775;2.64575131106;1.41421356237;1.73205080757;1.0;2.2360679775;2.2360679775
cross-2;1.73205080757;2.0;2.44948974278;2.0;2.0;1.73205080757;1.73205080757;2.2360679775;2.0;1.73205080757;1.73205080757;2.44948974278;2.2360679775;2.0;2.2360679775;2.0;2.2360679775;1.73205080757;2.0;2.2360679775;1.73205080757;2.2360679775;2.0;1.41421356237;2.0;2.0;2.2360679775;0.0;1.73205080757;2.44948974278;1.41421356237;2.2360679775;2.44948974278;1.73205080757;2.2360679775;2.0;2.0;2.0;1.73205080757;2.0;1.73205080757;2.2360679775;2.2360679775;1.41421356237;1.73205080757;2.64575131106;2.0;2.0;2.44948974278;2.2360679775;2.44948974278;2.44948974278;2.2360679775;2.0;2.0;2.2360679775;2.0;1.73205080757;1.41421356237;1.41421356237;2.44948974278;1.73205080757;1.41421356237;2.2360679775;1.41421356237;1.73205080757;2.0;2.44948974278;2.44948974278;1.73205080757;2.2360679775;1.41421356237;1.41421356237;1.73205080757;2.82842712475;1.41421356237;1.73205080757;2.2360679775;2.0;2.64575131106;2.44948974278;2.0;2.2360679775;2.0;2.0;2.44948974278;2.44948974278
big-slalom;1.41421356237;1.73205080757;1.73205080757;1.73205080757;2.2360679775;1.41421356237;2.0;2.0;2.64575131106;1.41421356237;1.41421356237;2.2360679775;2.0;1.73205080757;2.0;1.73205080757;2.0;1.41421356237;1.73205080757;2.0;1.41421356237;2.44948974278;2.2360679775;1.73205080757;1.73205080757;1.73205080757;2.44948974278;1.73205080757;0.0;2.2360679775;1.73205080757;2.0;2.2360679775;1.41421356237;2.44948974278;1.73205080757;2.64575131106;1.0;1.41421356237;1.73205080757;0.0;2.0;2.0;1.0;1.41421356237;2.44948974278;2.64575131106;1.73205080757;2.64575131106;2.44948974278;2.64575131106;2.2360679775;2.0;1.73205080757;1.73205080757;2.44948974278;2.2360679775;1.41421356237;1.0;1.0;3.0;0.0;1.0;2.0;1.73205080757;1.41421356237;1.0;2.64575131106;3.0;1.41421356237;2.82842712475;1.0;1.0;0.0;2.64575131106;2.2360679775;1.41421356237;2.0;2.64575131106;2.82842712475;3.0;1.73205080757;2.82842712475;2.2360679775;2.64575131106;2.2360679775;2.2360679775
direction-change;1.73205080757;2.0;1.41421356237;1.41421356237;1.41421356237;1.73205080757;2.2360679775;2.2360679775;2.0;1.73205080757;1.73205080757;2.0;2.2360679775;2.0;1.0;2.0;1.0;2.2360679775;2.0;1.73205080757;1.73205080757;1.0;2.0;2.82842712475;2.0;2.44948974278;2.2360679775;2.44948974278;2.2360679775;0.0;2.82842712475;2.2360679775;1.41421356237;1.73205080757;1.73205080757;1.41421356237;1.41421356237;2.44948974278;2.2360679775;2.0;2.2360679775;1.73205080757;1.73205080757;2.0;2.2360679775;1.0;2.0;1.41421356237;2.0;1.0;2.0;2.0;1.73205080757;2.0;2.44948974278;1.73205080757;1.41421356237;2.2360679775;2.0;2.0;2.0;2.2360679775;2.0;2.2360679775;2.0;1.73205080757;2.0;2.0;2.0;2.2360679775;2.2360679775;2.0;2.0;2.2360679775;1.41421356237;2.0;1.73205080757;2.2360679775;2.0;1.73205080757;2.0;2.0;1.73205080757;1.41421356237;2.0;0.0;0.0
bouncing-from-edge;2.2360679775;2.44948974278;2.44948974278;2.44948974278;2.44948974278;2.2360679775;1.73205080757;2.64575131106;2.44948974278;2.2360679775;2.2360679775;2.82842712475;2.64575131106;2.44948974278;2.64575131106;2.44948974278;2.64575131106;2.2360679775;2.44948974278;2.64575131106;2.2360679775;2.64575131106;2.0;0.0;2.44948974278;2.44948974278;1.73205080757;1.41421356237;1.73205080757;2.82842712475;0.0;2.64575131106;2.82842712475;2.2360679775;2.2360679775;2.44948974278;2.44948974278;2.0;2.2360679775;2.44948974278;1.73205080757;2.2360679775;2.64575131106;2.0;2.2360679775;3.0;2.0;2.44948974278;2.44948974278;2.64575131106;2.82842712475;2.0;2.2360679775;2.44948974278;1.41421356237;2.2360679775;2.44948974278;2.2360679775;2.0;2.0;2.82842712475;1.73205080757;2.0;2.64575131106;2.0;2.2360679775;2.0;2.82842712475;2.82842712475;2.2360679775;2.2360679775;2.0;2.0;1.73205080757;3.16227766017;2.0;2.2360679775;2.64575131106;2.0;3.0;2.82842712475;2.44948974278;2.2360679775;2.44948974278;2.0;2.82842712475;2.82842712475
plan-your-shooting;2.0;1.73205080757;2.64575131106;2.2360679775;2.64575131106;1.41421356237;2.44948974278;1.41421356237;2.64575131106;1.41421356237;2.0;1.0;0.0;1.73205080757;2.44948974278;1.73205080757;2.0;1.41421356237;1.73205080757;1.41421356237;2.0;2.44948974278;3.0;2.64575131106;1.73205080757;1.0;3.16227766017;2.2360679775;2.0;2.2360679775;2.64575131106;0.0;2.2360679775;2.0;2.82842712475;1.73205080757;2.64575131106;1.73205080757;1.41421356237;1.73205080757;2.0;2.82842712475;1.41421356237;1.73205080757;1.41421356237;2.0;3.0;2.2360679775;2.64575131106;2.44948974278;2.2360679775;3.0;2.82842712475;1.0;2.64575131106;2.82842712475;2.64575131106;1.41421356237;1.73205080757;1.73205080757;2.2360679775;2.0;1.73205080757;0.0;2.2360679775;2.0;2.2360679775;2.2360679775;2.2360679775;1.41421356237;2.82842712475;1.73205080757;1.73205080757;2.0;1.73205080757;2.64575131106;1.41421356237;0.0;3.0;2.0;2.2360679775;1.73205080757;2.82842712475;2.64575131106;3.0;2.2360679775;2.2360679775
yellow-hint;1.73205080757;2.0;1.41421356237;1.41421356237;1.41421356237;2.2360679775;2.2360679775;1.73205080757;1.41421356237;2.2360679775;1.73205080757;2.0;2.2360679775;1.41421356237;1.0;2.0;1.73205080757;1.73205080757;2.0;1.73205080757;1.73205080757;1.73205080757;2.0;2.82842712475;1.41421356237;2.0;2.2360679775;2.44948974278;2.2360679775;1.41421356237;2.82842712475;2.2360679775;0.0;1.73205080757;1.73205080757;2.0;2.0;2.44948974278;2.2360679775;1.41421356237;2.2360679775;1.73205080757;1.73205080757;2.0;1.73205080757;1.0;2.0;1.41421356237;2.0;1.73205080757;1.41421356237;2.0;1.73205080757;2.44948974278;2.44948974278;1.73205080757;1.41421356237;2.2360679775;2.0;2.0;2.0;2.2360679775;2.0;2.2360679775;2.0;1.73205080757;2.0;1.41421356237;2.0;1.73205080757;1.73205080757;2.0;2.0;2.2360679775;1.41421356237;2.0;2.2360679775;2.2360679775;2.0;1.73205080757;2.0;2.0;2.2360679775;1.41421356237;2.0;1.41421356237;1.41421356237
diamond-path;0.0;1.0;1.73205080757;1.73205080757;1.73205080757;1.41421356237;2.0;1.41421356237;2.2360679775;1.41421356237;0.0;1.73205080757;2.0;1.0;1.41421356237;1.0;2.0;1.41421356237;1.0;1.41421356237;0.0;2.0;2.2360679775;2.2360679775;1.0;1.73205080757;2.44948974278;1.73205080757;1.41421356237;1.73205080757;2.2360679775;2.0;1.73205080757;0.0;2.0;1.0;2.2360679775;1.73205080757;1.41421356237;1.0;1.41421356237;2.0;1.41421356237;1.0;1.41421356237;2.0;2.2360679775;1.73205080757;2.2360679775;2.0;2.2360679775;2.2360679775;2.0;1.73205080757;2.2360679775;2.0;1.73205080757;1.41421356237;1.0;1.0;2.64575131106;1.41421356237;1.0;2.0;1.73205080757;0.0;1.0;2.2360679775;2.64575131106;1.41421356237;2.44948974278;1.0;1.0;1.41421356237;2.2360679775;2.2360679775;1.41421356237;2.0;2.2360679775;2.44948974278;2.64575131106;1.0;2.44948974278;1.73205080757;2.2360679775;1.73205080757;1.73205080757
colorful-flowers;2.0;2.2360679775;1.73205080757;1.73205080757;1.0;2.44948974278;1.41421356237;2.44948974278;1.73205080757;2.44948974278;2.0;2.64575131106;2.82842712475;2.2360679775;1.41421356237;2.2360679775;2.0;2.44948974278;2.2360679775;2.44948974278;2.0;1.41421356237;1.73205080757;2.2360679775;2.2360679775;2.64575131106;1.41421356237;2.2360679775;2.44948974278;1.73205080757;2.2360679775;2.82842712475;1.73205080757;2.0;0.0;2.2360679775;1.73205080757;2.64575131106;2.44948974278;2.2360679775;2.44948974278;2.0;2.44948974278;2.2360679775;2.44948974278;2.0;1.0;1.73205080757;1.0;1.41421356237;1.73205080757;1.0;1.41421356237;2.64575131106;1.73205080757;0.0;1.0;2.44948974278;2.2360679775;2.2360679775;2.2360679775;2.44948974278;2.2360679775;2.82842712475;2.2360679775;2.0;2.2360679775;2.2360679775;2.2360679775;2.44948974278;1.41421356237;2.2360679775;2.2360679775;2.44948974278;2.2360679775;1.73205080757;2.44948974278;2.82842712475;1.0;2.0;2.2360679775;2.2360679775;1.41421356237;1.0;1.0;1.73205080757;1.73205080757
turning-left;1.0;1.41421356237;2.0;2.0;2.0;1.0;2.2360679775;1.73205080757;2.44948974278;1.0;1.0;1.41421356237;1.73205080757;1.41421356237;1.73205080757;1.41421356237;1.73205080757;1.73205080757;1.41421356237;1.0;1.0;1.73205080757;2.44948974278;2.44948974278;1.41421356237;2.0;2.64575131106;2.0;1.73205080757;1.41421356237;2.44948974278;1.73205080757;2.0;1.0;2.2360679775;0.0;2.0;2.0;1.73205080757;1.41421356237;1.73205080757;2.2360679775;1.0;1.41421356237;1.73205080757;1.73205080757;2.44948974278;2.0;2.44948974278;1.73205080757;2.44948974278;2.44948974278;2.2360679775;1.41421356237;2.44948974278;2.2360679775;2.0;1.73205080757;1.41421356237;1.41421356237;2.44948974278;1.73205080757;1.41421356237;1.73205080757;2.0;1.0;1.41421356237;2.44948974278;2.44948974278;1.73205080757;2.64575131106;1.41421356237;1.41421356237;1.73205080757;2.0;2.44948974278;1.0;1.73205080757;2.44948974278;2.2360679775;2.44948974278;1.41421356237;2.2360679775;2.0;2.44948974278;1.41421356237;1.41421356237
chessboard;2.2360679775;2.44948974278;2.0;2.0;1.41421356237;2.2360679775;2.2360679775;2.64575131106;1.41421356237;2.2360679775;2.2360679775;2.44948974278;2.64575131106;2.44948974278;1.73205080757;2.44948974278;1.73205080757;2.64575131106;2.44948974278;2.2360679775;2.2360679775;1.0;1.41421356237;2.44948974278;2.44948974278;2.82842712475;1.73205080757;2.0;2.64575131106;1.41421356237;2.44948974278;2.64575131106;2.0;2.2360679775;1.73205080757;2.0;0.0;2.82842712475;2.64575131106;2.44948974278;2.64575131106;1.73205080757;2.2360679775;2.44948974278;2.64575131106;1.73205080757;1.41421356237;2.0;2.0;1.0;2.0;2.0;1.73205080757;2.44948974278;2.44948974278;1.73205080757;1.41421356237;2.64575131106;2.44948974278;2.44948974278;1.41421356237;2.64575131106;2.44948974278;2.64575131106;2.0;2.2360679775;2.44948974278;2.0;1.41421356237;2.64575131106;1.73205080757;2.44948974278;2.44948974278;2.64575131106;2.0;1.41421356237;2.2360679775;2.64575131106;1.41421356237;1.73205080757;1.41421356237;2.44948974278;1.0;1.41421356237;1.41421356237;1.41421356237;1.41421356237
find-the-path;1.73205080757;1.41421356237;2.0;2.0;2.44948974278;1.73205080757;2.2360679775;1.73205080757;2.82842712475;1.73205080757;1.73205080757;2.0;1.73205080757;2.0;2.2360679775;1.41421356237;2.2360679775;1.73205080757;1.41421356237;2.2360679775;1.73205080757;2.64575131106;2.44948974278;2.0;2.0;1.41421356237;2.64575131106;2.0;1.0;2.44948974278;2.0;1.73205080757;2.44948974278;1.73205080757;2.64575131106;2.0;2.82842712475;0.0;1.0;2.0;1.0;2.2360679775;2.2360679775;1.41421356237;1.73205080757;2.64575131106;2.82842712475;2.0;2.44948974278;2.64575131106;2.44948974278;2.44948974278;2.2360679775;1.41421356237;2.0;2.64575131106;2.44948974278;1.0;1.41421356237;1.41421356237;2.82842712475;1.0;1.41421356237;1.73205080757;2.0;1.73205080757;1.41421356237;2.44948974278;2.82842712475;1.73205080757;3.0;1.41421356237;1.41421356237;1.0;2.44948974278;2.44948974278;1.73205080757;1.73205080757;2.82842712475;2.64575131106;2.82842712475;1.41421356237;3.0;2.44948974278;2.82842712475;2.44948974278;2.44948974278
arrow;1.41421356237;1.0;2.2360679775;1.73205080757;2.2360679775;1.41421356237;2.0;1.41421356237;2.64575131106;1.41421356237;1.41421356237;1.73205080757;1.41421356237;1.73205080757;2.0;1.0;2.0;1.41421356237;1.0;2.0;1.41421356237;2.44948974278;2.64575131106;2.2360679775;1.73205080757;1.0;2.82842712475;1.73205080757;1.41421356237;2.2360679775;2.2360679775;1.41421356237;2.2360679775;1.41421356237;2.44948974278;1.73205080757;2.64575131106;1.0;0.0;1.73205080757;1.41421356237;2.44948974278;2.0;1.0;1.41421356237;2.44948974278;2.64575131106;1.73205080757;2.2360679775;2.44948974278;2.2360679775;2.64575131106;2.44948974278;1.0;2.2360679775;2.44948974278;2.2360679775;0.0;1.0;1.0;2.64575131106;1.41421356237;1.0;1.41421356237;1.73205080757;1.41421356237;1.73205080757;2.2360679775;2.64575131106;1.41421356237;2.82842712475;1.0;1.0;1.41421356237;2.2360679775;2.2360679775;1.41421356237;1.41421356237;2.64575131106;2.44948974278;2.64575131106;1.0;2.82842712475;2.2360679775;2.64575131106;2.2360679775;2.2360679775
turning-right;1.0;1.41421356237;2.0;2.0;2.0;1.73205080757;2.2360679775;1.0;2.0;1.73205080757;1.0;1.41421356237;1.73205080757;0.0;1.73205080757;1.41421356237;2.2360679775;1.0;1.41421356237;1.0;1.0;2.2360679775;2.44948974278;2.44948974278;0.0;1.41421356237;2.64575131106;2.0;1.73205080757;2.0;2.44948974278;1.73205080757;1.41421356237;1.0;2.2360679775;1.41421356237;2.44948974278;2.0;1.73205080757;0.0;1.73205080757;2.2360679775;1.0;1.41421356237;1.0;1.73205080757;2.44948974278;2.0;2.44948974278;2.2360679775;2.0;2.44948974278;2.2360679775;2.0;2.44948974278;2.2360679775;2.0;1.73205080757;1.41421356237;1.41421356237;2.44948974278;1.73205080757;1.41421356237;1.73205080757;2.0;1.0;1.41421356237;2.0;2.44948974278;1.0;2.2360679775;1.41421356237;1.41421356237;1.73205080757;2.0;2.44948974278;1.73205080757;1.73205080757;2.44948974278;2.2360679775;2.44948974278;1.41421356237;2.64575131106;2.0;2.44948974278;2.0;2.0
double-bend;1.41421356237;1.73205080757;1.73205080757;1.73205080757;2.2360679775;1.41421356237;2.0;2.0;2.64575131106;1.41421356237;1.41421356237;2.2360679775;2.0;1.73205080757;2.0;1.73205080757;2.0;1.41421356237;1.73205080757;2.0;1.41421356237;2.44948974278;2.2360679775;1.73205080757;1.73205080757;1.73205080757;2.44948974278;1.73205080757;0.0;2.2360679775;1.73205080757;2.0;2.2360679775;1.41421356237;2.44948974278;1.73205080757;2.64575131106;1.0;1.41421356237;1.73205080757;0.0;2.0;2.0;1.0;1.41421356237;2.44948974278;2.64575131106;1.73205080757;2.64575131106;2.44948974278;2.64575131106;2.2360679775;2.0;1.73205080757;1.73205080757;2.44948974278;2.2360679775;1.41421356237;1.0;1.0;3.0;0.0;1.0;2.0;1.73205080757;1.41421356237;1.0;2.64575131106;3.0;1.41421356237;2.82842712475;1.0;1.0;0.0;2.64575131106;2.2360679775;1.41421356237;2.0;2.64575131106;2.82842712475;3.0;1.73205080757;2.82842712475;2.2360679775;2.64575131106;2.2360679775;2.2360679775
edge-to-edge;2.0;2.2360679775;1.0;1.73205080757;1.73205080757;2.44948974278;2.44948974278;2.44948974278;1.73205080757;2.44948974278;2.0;2.64575131106;2.82842712475;2.2360679775;1.41421356237;2.2360679775;2.0;2.44948974278;2.2360679775;2.44948974278;2.0;2.0;1.0;2.2360679775;2.2360679775;2.64575131106;1.41421356237;2.2360679775;2.0;1.73205080757;2.2360679775;2.82842712475;1.73205080757;2.0;2.0;2.2360679775;1.73205080757;2.2360679775;2.44948974278;2.2360679775;2.0;0.0;2.44948974278;2.2360679775;2.44948974278;2.0;1.73205080757;1.73205080757;2.2360679775;2.0;2.2360679775;1.73205080757;1.41421356237;2.64575131106;2.2360679775;2.0;1.73205080757;2.44948974278;2.2360679775;2.2360679775;2.2360679775;2.0;2.2360679775;2.82842712475;1.73205080757;2.0;1.73205080757;1.73205080757;2.2360679775;2.44948974278;2.0;2.2360679775;2.2360679775;2.0;2.2360679775;1.73205080757;2.44948974278;2.82842712475;1.73205080757;2.44948974278;2.2360679775;2.2360679775;2.0;1.73205080757;1.73205080757;1.73205080757;1.73205080757
one-step-forward;1.41421356237;1.73205080757;2.2360679775;2.2360679775;2.2360679775;1.41421356237;2.44948974278;1.41421356237;2.2360679775;1.41421356237;1.41421356237;1.0;1.41421356237;1.0;2.0;1.73205080757;2.0;1.41421356237;1.73205080757;0.0;1.41421356237;2.0;2.64575131106;2.64575131106;1.0;1.73205080757;2.82842712475;2.2360679775;2.0;1.73205080757;2.64575131106;1.41421356237;1.73205080757;1.41421356237;2.44948974278;1.0;2.2360679775;2.2360679775;2.0;1.0;2.0;2.44948974278;0.0;1.73205080757;1.41421356237;1.41421356237;2.64575131106;2.2360679775;2.64575131106;2.0;2.2360679775;2.64575131106;2.44948974278;1.73205080757;2.64575131106;2.44948974278;2.2360679775;2.0;1.73205080757;1.73205080757;2.2360679775;2.0;1.73205080757;1.41421356237;2.2360679775;1.41421356237;1.73205080757;2.2360679775;2.2360679775;1.41421356237;2.44948974278;1.73205080757;1.73205080757;2.0;1.73205080757;2.64575131106;1.41421356237;1.41421356237;2.64575131106;2.0;2.2360679775;1.73205080757;2.44948974278;2.2360679775;2.64575131106;1.73205080757;1.73205080757
diamond-cross;1.0;1.41421356237;2.0;1.41421356237;2.0;1.0;1.73205080757;1.73205080757;2.44948974278;1.0;1.0;2.0;1.73205080757;1.41421356237;1.73205080757;1.41421356237;1.73205080757;1.0;1.41421356237;1.73205080757;1.0;2.2360679775;2.44948974278;2.0;1.41421356237;1.41421356237;2.64575131106;1.41421356237;1.0;2.0;2.0;1.73205080757;2.0;1.0;2.2360679775;1.41421356237;2.44948974278;1.41421356237;1.0;1.41421356237;1.0;2.2360679775;1.73205080757;0.0;1.0;2.2360679775;2.44948974278;1.41421356237;2.44948974278;2.2360679775;2.44948974278;2.44948974278;2.2360679775;1.41421356237;2.0;2.2360679775;2.0;1.0;0.0;0.0;2.82842712475;1.0;0.0;1.73205080757;1.41421356237;1.0;1.41421356237;2.44948974278;2.82842712475;1.0;2.64575131106;0.0;0.0;1.0;2.44948974278;2.0;1.0;1.73205080757;2.44948974278;2.64575131106;2.82842712475;1.41421356237;2.64575131106;2.0;2.44948974278;2.0;2.0
stairs;1.41421356237;1.73205080757;2.2360679775;1.73205080757;2.2360679775;1.41421356237;2.0;1.41421356237;2.2360679775;1.41421356237;1.41421356237;1.73205080757;1.41421356237;1.0;2.0;1.73205080757;2.0;0.0;1.73205080757;1.41421356237;1.41421356237;2.44948974278;2.64575131106;2.2360679775;1.0;1.0;2.82842712475;1.73205080757;1.41421356237;2.2360679775;2.2360679775;1.41421356237;1.73205080757;1.41421356237;2.44948974278;1.73205080757;2.64575131106;1.73205080757;1.41421356237;1.0;1.41421356237;2.44948974278;1.41421356237;1.0;0.0;2.0;2.64575131106;1.73205080757;2.64575131106;2.44948974278;2.2360679775;2.64575131106;2.44948974278;1.73205080757;2.2360679775;2.44948974278;2.2360679775;1.41421356237;1.0;1.0;2.64575131106;1.41421356237;1.0;1.41421356237;1.73205080757;1.41421356237;1.73205080757;2.2360679775;2.64575131106;0.0;2.44948974278;1.0;1.0;1.41421356237;2.2360679775;2.2360679775;1.41421356237;1.41421356237;2.64575131106;2.44948974278;2.64575131106;1.73205080757;2.82842712475;2.2360679775;2.64575131106;2.2360679775;2.2360679775
direct-flight-ahead;2.0;2.2360679775;1.73205080757;1.73205080757;1.73205080757;2.0;2.44948974278;2.0;1.73205080757;2.0;2.0;1.73205080757;2.0;1.73205080757;1.41421356237;2.2360679775;1.41421356237;2.0;2.2360679775;1.41421356237;2.0;1.41421356237;2.2360679775;3.0;1.73205080757;2.2360679775;2.44948974278;2.64575131106;2.44948974278;1.0;3.0;2.0;1.0;2.0;2.0;1.73205080757;1.73205080757;2.64575131106;2.44948974278;1.73205080757;2.44948974278;2.0;1.41421356237;2.2360679775;2.0;0.0;2.2360679775;1.73205080757;2.2360679775;1.41421356237;1.73205080757;2.2360679775;2.0;2.2360679775;2.64575131106;2.0;1.73205080757;2.44948974278;2.2360679775;2.2360679775;1.73205080757;2.44948974278;2.2360679775;2.0;2.2360679775;2.0;2.2360679775;1.73205080757;1.73205080757;2.0;2.0;2.2360679775;2.2360679775;2.44948974278;1.0;2.2360679775;2.0;2.0;2.2360679775;1.41421356237;1.73205080757;2.2360679775;2.0;1.73205080757;2.2360679775;1.0;1.0
diagonal-diamonds;2.2360679775;2.44948974278;2.0;2.0;1.41421356237;2.64575131106;1.73205080757;2.64575131106;1.41421356237;2.64575131106;2.2360679775;2.82842712475;3.0;2.44948974278;1.73205080757;2.44948974278;2.2360679775;2.64575131106;2.44948974278;2.64575131106;2.2360679775;1.73205080757;1.41421356237;2.0;2.44948974278;2.82842712475;1.0;2.0;2.64575131106;2.0;2.0;3.0;2.0;2.2360679775;1.0;2.44948974278;1.41421356237;2.82842712475;2.64575131106;2.44948974278;2.64575131106;1.73205080757;2.64575131106;2.44948974278;2.64575131106;2.2360679775;0.0;2.0;1.41421356237;1.73205080757;2.0;1.41421356237;1.73205080757;2.82842712475;2.0;1.0;1.41421356237;2.64575131106;2.44948974278;2.44948974278;2.0;2.64575131106;2.44948974278;3.0;2.0;2.2360679775;2.44948974278;2.0;2.0;2.64575131106;1.0;2.44948974278;2.44948974278;2.64575131106;2.44948974278;1.41421356237;2.64575131106;3.0;0.0;2.2360679775;2.0;2.44948974278;1.0;1.41421356237;0.0;2.0;2.0
