name;turning-left-and-right;tunnel;zig-zag;triple-slalom;diamonds-with-signals;wormhole-cloud;two-color-tracks;shooting;diamond-lines;n;beware-of-asteroid;shot;ladder;wormhole-demo;yellow-is-not-red;2diamonds-2meteorids;five-diamonds;steal-the-nose;dont-forget-shot;three-steps-forward;turning-right-and-left;on-yellow-to-left;slalom-position-testing;edge-wormholes;diamond-on-right;diamonds-in-meteoroid-cloud;six-diamonds;cross-2;big-slalom;direction-change;bouncing-from-edge;plan-your-shooting;yellow-hint;diamond-path;colorful-flowers;turning-left;chessboard;find-the-path;arrow;turning-right;double-bend;edge-to-edge;one-step-forward;diamond-cross;stairs;direct-flight-ahead;diagonal-diamonds;color-slalom;two-bit-instructions;two-diamonds;red-shooting;diamonds-on-yellow;diagonal-lines;clean-your-path;triple-steps;color-navigation;follow-colors;meteoroids-on-left;collect-diamonds;diamond-ring;maneuvers-on-left;zig-zag-plus;triangle;rectangle;wave;surrounded-diamond;plus;meteoroids-and-wormholes;letter-h;stripes;narrow-passage;big-right-turn;big-left-turn;four-vs;stop-on-red;turning-in-square;double-track;blocked-wormhole;letter-d;yellow-squares;free-column;last-shot;letter-e;belgian-flag;mirror;diamond-in-house;
turning-left-and-right;0.0;1.55403279159;1.20056613385;1.26718625136;1.47236374196;0.980258143469;1.85945285616;1.36081002665;1.54992421414;1.60208209012;0.0;1.26718625136;1.38629436112;0.899587084003;1.60570852757;1.48692286956;1.44437322378;1.06080534582;1.06080534582;1.20056613385;0.0;1.62736228375;1.60208209012;1.96051628694;0.899587084003;1.20056613385;1.69785690902;2.62068364415;1.54992421414;1.70127920564;1.60208209012;1.62736228375;1.70127920564;0.803028622037;2.19457581123;0.803028622037;1.54992421414;1.20056613385;2.10762765274;0.803028622037;1.54992421414;2.02229252195;0.980258143469;1.09861228867;1.47236374196;1.38629436112;2.14050295731;1.70127920564;2.74940402398;1.62736228375;2.1377839129;1.76883040919;2.66278093826;1.52717285942;1.96051628694;2.19457581123;2.23440270846;1.8437861361;1.5002053071;1.38629436112;1.96051628694;1.8437861361;1.38629436112;1.67711357888;1.7489290693;1.0019933429;0.899587084003;1.76883040919;2.02229252195;1.29900037519;1.69785690902;1.09861228867;1.38629436112;1.54992421414;2.00490870547;2.33688210208;1.88446183878;1.62736228375;1.96348082837;1.89979315464;1.83389506173;0.980258143469;1.69785690902;2.30680718123;3.00397190947;2.11860309618;2.11860309618
tunnel;1.55403279159;0.0;2.10201592575;1.92145127578;2.14076456109;1.98444398716;2.15705378539;1.20586561835;2.31934839555;2.28363198131;1.55403279159;1.70127920564;1.88127773158;1.76883040919;2.15974856988;0.712815366416;2.17589568043;1.94257972405;0.853004069522;2.10201592575;1.55403279159;2.37179676889;2.28363198131;2.61165388628;1.76883040919;1.58008192713;2.42070857268;2.95311812954;2.31934839555;2.42311015967;2.28363198131;2.0653575599;2.42311015967;1.4727440322;2.68908551529;1.81470740627;2.31934839555;1.58008192713;1.70886345197;1.81470740627;2.31934839555;2.65834139167;2.12134672583;1.90314657296;2.14076456109;2.33688210208;2.64514098445;2.30420677303;2.77914095377;2.37179676889;2.37179676889;2.4710064603;3.06755707689;1.7489290693;2.61165388628;2.68908551529;2.72168576087;1.79865098387;2.00200551079;2.0825056958;2.21335129747;2.39145382779;2.0825056958;2.02516663422;2.26825194787;1.53204335039;1.76883040919;2.04549770745;2.14076456109;2.15974856988;2.42070857268;1.90314657296;2.0825056958;2.31934839555;2.3039637274;2.74722259174;2.44258353781;2.0653575599;2.5040516929;2.28617756924;2.23171793583;0.944466990696;2.42070857268;2.66059569892;3.28348250104;2.67147657331;2.67147657331
zig-zag;1.20056613385;2.10201592575;0.0;1.29900037519;1.06080534582;1.54992421414;2.21335129747;1.96348082837;1.38629436112;2.1377839129;1.20056613385;1.89979315464;1.83389506173;1.67711357888;1.23925496513;2.05289859827;1.47236374196;1.76883040919;1.60208209012;1.96051628694;1.20056613385;1.26718625136;1.06080534582;2.07944154168;1.67711357888;1.69785690902;1.20056613385;3.04470816866;1.69785690902;1.13565396826;1.74560019403;2.02229252195;1.13565396826;1.44437322378;1.83706394811;1.62736228375;1.38629436112;1.38629436112;2.53880825534;1.62736228375;1.69785690902;1.29900037519;1.54992421414;1.62736228375;2.1377839129;1.20056613385;1.88127773158;1.13565396826;2.5240076845;1.26718625136;1.76883040919;1.06080534582;2.03126641841;1.94257972405;1.83389506173;1.83706394811;1.80051486384;2.3244354907;2.06253945374;1.83389506173;2.07944154168;1.96977164402;1.83389506173;2.19457581123;1.88127773158;1.56376139515;1.13565396826;1.44437322378;1.89979315464;1.76883040919;1.54992421414;1.62736228375;1.83389506173;1.69785690902;1.72543093468;2.10201592575;2.43997161693;2.02229252195;1.67711357888;1.60208209012;1.69785690902;1.54992421414;1.54992421414;1.88961839605;2.69687699835;1.44437322378;1.44437322378
triple-slalom;1.26718625136;1.92145127578;1.29900037519;0.0;1.13565396826;1.26718625136;1.42032597605;1.76883040919;1.44437322378;1.38629436112;1.26718625136;1.69785690902;1.60208209012;1.44437322378;0.899587084003;1.86759115116;0.69314718056;1.20056613385;1.6525946198;1.5763965378;1.26718625136;1.33047470834;1.67711357888;2.02229252195;1.44437322378;1.44437322378;1.76883040919;2.52757784143;1.62736228375;1.20586561835;1.94257972405;1.6525946198;1.20586561835;1.5002053071;1.88127773158;1.38629436112;1.44437322378;1.62736228375;1.86759115116;1.38629436112;1.62736228375;1.83706394811;1.60208209012;1.13565396826;1.29943140275;1.26718625136;1.9244759955;0.70228616794;2.37573543235;1.33047470834;1.81470740627;1.67711357888;2.41110871537;1.55403279159;1.76883040919;1.88127773158;1.84560443454;1.56376139515;1.26718625136;1.26718625136;1.72205663621;1.82653978926;1.26718625136;1.60208209012;1.36081002665;1.61547257942;1.72543093468;1.5002053071;1.94257972405;1.33047470834;1.60208209012;1.13565396826;1.26718625136;1.62736228375;1.5002053071;1.90314657296;1.53743576187;1.6525946198;1.72543093468;1.6525946198;1.74560019403;1.60208209012;1.60208209012;1.93263023794;2.72718673693;1.5002053071;1.5002053071
diamonds-with-signals;1.47236374196;2.14076456109;1.06080534582;1.13565396826;0.0;1.76883040919;1.7724316247;2.00490870547;1.06080534582;2.17589568043;1.47236374196;1.94257972405;2.02229252195;1.72543093468;0.899587084003;2.0925569547;1.33047470834;1.81470740627;1.81470740627;1.89979315464;1.47236374196;0.69314718056;1.13565396826;2.24734800869;1.72543093468;1.89979315464;1.26718625136;2.60857874115;2.1377839129;1.06080534582;1.94257972405;2.19457581123;1.06080534582;1.67711357888;1.20586561835;1.67711357888;1.06080534582;1.89979315464;2.5709821686;1.67711357888;2.1377839129;1.67711357888;1.76883040919;1.83706394811;2.08223677263;1.26718625136;1.36081002665;1.06080534582;1.81880808644;0.69314718056;1.09912190249;0.980258143469;1.4592116505;2.12134672583;1.87818344453;1.20586561835;0.861043455241;2.35953434057;2.10201592575;2.02229252195;1.60208209012;2.35953434057;2.02229252195;2.23171793583;1.9244759955;1.78096761561;1.72543093468;1.5002053071;1.67711357888;1.96348082837;1.26718625136;1.83706394811;2.02229252195;2.1377839129;1.5002053071;1.52717285942;2.39145382779;2.19457581123;1.06080534582;1.20056613385;1.44437322378;1.76883040919;1.26718625136;1.03450458655;2.05197310122;1.29943140275;1.29943140275
wormhole-cloud;0.980258143469;1.98444398716;1.54992421414;1.26718625136;1.76883040919;0.0;1.85945285616;1.67711357888;1.83389506173;0.803028622037;0.980258143469;1.26718625136;0.980258143469;1.52717285942;1.88127773158;1.78096761561;1.06080534582;1.06080534582;1.62736228375;1.20056613385;0.980258143469;1.62736228375;1.87818344453;1.69785690902;1.52717285942;1.20056613385;1.96051628694;2.51115287661;1.20056613385;1.70127920564;1.60208209012;1.06080534582;1.96348082837;1.60208209012;2.40355341506;0.803028622037;1.54992421414;1.20056613385;1.78096761561;1.26718625136;1.20056613385;2.24734800869;0.980258143469;0.803028622037;1.26718625136;1.38629436112;2.35428522871;1.70127920564;2.91892591802;1.62736228375;2.35181336123;2.02229252195;2.93485985117;0.899587084003;1.69785690902;2.40355341506;2.43997161693;1.4592116505;1.13565396826;0.980258143469;1.96051628694;1.6405464437;0.980258143469;1.13565396826;1.7489290693;1.58965111897;1.52717285942;2.02229252195;2.02229252195;1.06080534582;1.96051628694;0.803028622037;0.980258143469;1.20056613385;2.00490870547;2.33688210208;1.14893068513;1.06080534582;2.19457581123;1.89979315464;1.83389506173;1.69785690902;1.69785690902;2.61617266101;3.24759099237;2.11860309618;2.11860309618
two-color-tracks;1.85945285616;2.15705378539;2.21335129747;1.42032597605;1.7724316247;1.85945285616;0.0;2.30420677303;2.12134672583;1.72575545953;1.85945285616;2.37179676889;2.23171793583;1.98444398716;1.98765459423;2.08886636958;1.74924923472;1.74924923472;1.92145127578;2.24993464887;1.85945285616;2.04549770745;2.17589568043;1.81501596855;1.98444398716;1.98444398716;2.10201592575;2.17246151518;1.94286797802;2.32185482578;1.79207198273;2.19457581123;2.32185482578;1.79207198273;1.81821775872;2.02544313474;2.12134672583;2.0825056958;1.79977074206;2.02544313474;1.94286797802;2.74722259174;2.35428522871;1.5002053071;1.67711357888;2.35428522871;1.86287889355;1.81821775872;2.09282455175;2.04549770745;2.26825194787;2.02544313474;2.47713639319;1.89979315464;1.52753950465;1.81821775872;2.07295770087;1.55881936166;1.33089554258;1.52753950465;2.35428522871;1.90371056501;1.52753950465;2.10201592575;2.10504722034;1.84111483465;2.1377839129;2.48747138796;2.59800075037;1.81470740627;2.00490870547;1.5002053071;1.52753950465;1.94286797802;2.55270793741;1.90314657296;1.75318361114;2.19457581123;1.81821775872;2.3889455607;2.45420291582;1.96376601435;2.00490870547;1.99207171603;2.36341777295;2.50150395422;2.50150395422
shooting;1.36081002665;1.20586561835;1.96348082837;1.76883040919;2.00490870547;1.67711357888;2.30420677303;0.0;1.81470740627;2.02229252195;1.36081002665;0.803028622037;1.13565396826;1.17104693104;2.02516663422;1.60943791243;1.89979315464;1.29900037519;1.55403279159;1.33047470834;1.36081002665;2.12134672583;2.35428522871;2.50150395422;1.17104693104;0.899587084003;2.30143781257;2.85616748429;2.19457581123;2.17856715852;2.35428522871;1.41993164713;1.9455715963;1.7489290693;2.58224067814;1.47236374196;2.06253945374;1.52717285942;2.12417100292;1.09861228867;2.19457581123;2.5502088083;1.36081002665;1.7489290693;1.58008192713;1.67711357888;2.53644570983;2.17856715852;2.74940402398;2.12134672583;1.98444398716;2.35428522871;3.17275814392;1.79531469201;2.50150395422;2.58224067814;2.61617266101;1.99038722581;2.08223677263;1.94257972405;1.6277063612;2.52498301585;1.94257972405;1.36081002665;2.14050295731;2.03126641841;1.9455715963;1.58008192713;1.60208209012;1.60570852757;1.94257972405;1.7489290693;1.94257972405;2.19457581123;1.7489290693;2.80622805215;2.20020598068;1.41993164713;2.3889455607;1.72543093468;1.6525946198;1.13565396826;2.17589568043;2.78123305262;3.38197355911;2.62723752272;2.62723752272
diamond-lines;1.54992421414;2.31934839555;1.38629436112;1.44437322378;1.06080534582;1.83389506173;2.12134672583;1.81470740627;0.0;2.22911015723;1.54992421414;1.74560019403;1.83389506173;1.5002053071;1.3908863733;2.42558309781;1.60208209012;1.60208209012;2.11860309618;1.69785690902;1.54992421414;1.26718625136;1.29900037519;2.07944154168;1.5002053071;1.69785690902;1.20056613385;2.19270117141;2.19192384429;1.5002053071;1.89979315464;2.02229252195;1.13565396826;1.89979315464;1.67711357888;1.74560019403;0.980258143469;1.96051628694;2.79379051112;1.44437322378;2.19192384429;1.44437322378;1.54992421414;1.89979315464;1.89979315464;1.20056613385;1.41993164713;1.5002053071;2.20172994951;1.26718625136;1.26718625136;1.44437322378;2.0925569547;2.30143781257;2.07944154168;1.67711357888;1.51028068486;2.52267841357;2.28363198131;2.07944154168;1.20056613385;2.52267841357;2.07944154168;2.06253945374;1.55403279159;2.16252269434;1.94257972405;1.06080534582;1.29900037519;1.76883040919;0.69314718056;1.89979315464;2.07944154168;2.19192384429;1.55403279159;1.58008192713;2.43997161693;2.02229252195;1.13565396826;1.26718625136;0.980258143469;1.83389506173;1.20056613385;1.78096761561;2.18843311425;1.89979315464;1.89979315464
n;1.60208209012;2.28363198131;2.1377839129;1.38629436112;2.17589568043;0.803028622037;1.72575545953;2.02229252195;2.22911015723;0.0;1.60208209012;1.69785690902;1.26718625136;1.89979315464;2.19457581123;2.10921851303;1.20056613385;1.20056613385;2.06253945374;1.5763965378;1.60208209012;2.06253945374;2.38650959352;1.76883040919;1.89979315464;1.44437322378;2.4518317846;2.41382595717;1.29900037519;2.12134672583;1.94257972405;1.09912190249;2.33688210208;2.04265220219;2.71713636292;1.38629436112;2.00200551079;1.62736228375;1.48917696502;1.69785690902;1.29900037519;2.68671324499;1.60208209012;0.853004069522;1.06133311333;1.87818344453;2.67365291946;1.88127773158;3.13002964886;2.06253945374;2.67147657331;2.50150395422;3.28348250104;0.944466990696;1.76883040919;2.71713636292;2.74940402398;1.08402076835;0.803028622037;0.803028622037;2.2107218536;1.62113938945;0.803028622037;1.02160021664;1.83706394811;2.03291703611;2.12134672583;2.38650959352;2.38650959352;1.09912190249;2.33439180666;0.853004069522;0.803028622037;1.29900037519;2.30143781257;2.4710064603;0.364079688122;1.09912190249;2.53415153195;2.28363198131;2.22911015723;2.11860309618;2.11860309618;2.90690907801;3.48605912878;2.46865146888;2.46865146888
